message,epi
1.Hypothese zum Fall:,0
 Dabei handelt es sich um eine internal,1
KANN ES SEIN DASS DAS KIND NUR SO VIEL ERZIEHLT WIE ES NÖTIG IST UM INS NÄCHSTE JAHR ZU KOMMEN.,0
Hast du die Aufgabenstellung schon gelesen? Ich bin durch.,0
 dies ist bezogen auf fremdattribution.fremdattribution durch die eltern:,1
"Es kann aber sein, das der Schüler sich einschüchtern läßt und dadurch schlechter motiviert ist",0
"Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
durch fremdattribution.,1
Die Eltern unterstützen internale,1
die fremdattribution bestärkt ihn also in seiner,1
"Du hast gerade geschrieben, dass wir die Erklärung gefunden haben. Ich fasse dann nochmal schnell zusammen: Michaels Problem ist, dass er seine schlechten Leistungen in Mathe mit einer internal stabilen Attribution (keine Begabung) attribuiert. Diese Attribution hat er wahrscheinlich von seinen Eltern übernommen, die auch schlecht in Mathe waren und das jetzt auf ihren Sohn übertragen. Wenn sich nichts an der Attribution ändert, kann Michael auch keine Änderung der Situation herbeiführen, da er dazu keinen Anlass sieht. Ist das so korrekt?",1
Ah das macht Sinn,0
"Gerne. Schreibst du sie jetzt sofort und wir wenden uns schon der nächsten Aufgabe zu , oder schreibt sie jeder am Ende ?",0
"Zusammenfassend haben wir also festgestellt, dass Michaels Probleme in seinen Mathematikleistungen bestehen, die im letzten Schuljahr seine Versetzung gefährdeten. Seine Eltern attribuierten dies auf internal-stabile Faktoren (Begabung), während die Lehrerin es internal-variabel (Anstrengung) attribuiert (52).",1
1.Hypothese zum Fall:,0
"Du hast gerade geschrieben, dass",0
Wir können Punkt 2 ja schon mitnehmen,0
Michael muss selber erkennen dass er was tun muss um weiterzukommen.,0
Belege und Begründungen:,0
die eltern motivieren nicht zu anstrengung und übung sondern bieten ihm ausreden.,0
Genau,0
 könnten sowohl die Eltern,1
"Welche Schwierigkeit hat die Hauptperson in der beschriebenen Situation? Person ist schlecht in Mathe. Die Eltern meinen, liegt im Blut, die Lehrerin meint, er wäre faul...ich hab mal internal stabile Attribution gedacht, aber die ist eigentlich von den Eltern fossiert....was dazu führt, dass der Schüler nicht selbst evaluieren kann, warum er ""schlecht"" in Mathe ist und genau das das hauptproblem ist....was meinst du?",1
Seid ihr beide zufrieden oder möchte noch jemand etwas ergänzen?,0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist auch, dass es seinen Eltern in der Kindheit wahrscheinlich auch so beigebracht wurde",0
"Eine neue Idee zu diesem Fall ist, dass sowohl Michael als auch seine Lehrerin und seine Eltern ein Reattributionstraining bräuchten",0
"stabile Attribution. sehr unmotivierend: M. wird sich keine Mühe geben, weil Ursache eh nicht zu ändern ist.",1
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit.",0
"Es ist zwar nicht direkt gesaht, aber der Vatter von dem Jungen hat angedeutet, dass Abschreiben und Spikzettel bei den Klausuren hilfreich sein könnten und nicht unbedingt lernen und Anstrengung.",0
und ob die Lehrerin wirklich eine günstige Fremdattribution gibt.,0
Hui!!!! Ein Lob!!!!! ;-),0
 stabile Attribution!,1
"Generell gibt es hier zwei entgegengesetzte Fremdattributionen der Eltern und der Lehrerin, die Michael auf unterschiedliche Weise beeinflussen können/sollen. Eventuell ist es von seinem Erfolg abhängig (bei Erfolg glaub er seiner Lehrerin, dass die Anstrengung dazu führte, bei Misserfolg seinen Eltern, dass eine mangelnde Begabung in diesem Fach in der Familie liegen würde)",1
1.Hypothese zum Fall:,0
Das seh ich nicht anders,0
2.denken die Eltern er sei unbegabt ,1
"Die ""himmelschreiende"" Faulheit hat zu den Problemen in Mathematik geführt.",0
internal/,0
"Ja, finde ich genauso. Wenn wir uns nun fragen, welche Schwierigkeit der Schüler hat, dann würde ich vorschlagen, dass er zu sehr auf Fremdattribution zurückgreift und dieser folgt bzw. diese seine Attribution bestimmt",1
"Ja, es sind trotzdem die Eltern gemeint. Fremdattribution meint in dem Fall nur, dass nicht die Hauptperson selbst die Situation attribuiert (Selbstattribution, Zeile 59), sondern, dass dies durch andere Personen geschieht (Fremdattribution, ab Zeile 60)",1
ich mach Mathe,0
"Okay, ciao Bremerhaven!",0
"Kannst du mir genauer erklären, was du damit meinst, dass die Mathelehrerein nicht der wahre Grund für die schlechte Leistung ist?",0
"Hallo, willkommen in der Chatumgebung.",0
 so zum Beispiel? ,0
"Ich stimme dir zu, dass es zwei Fremdattributionen gibt. Hinzukommt ja auch noch, dass Michael vermutlich von klein auf vorgelebt bekommen hat, dass seine Familie kein Mathe kann, ich denke auch, dass es fest in seinen Glaubenssätzen verankert ist",1
"und weil es die mutter sagt, ist es denn Fremdattribution?",1
"Hallo, willkommen in der Chatumgebung.  Seid ihr beide da?",0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass er seine Leistungen internal und stabil attribuiert.",0
"die Einstellung der Eltern,dass Die Schwierigkeit in Mathe in der Familie liegt,wirkt sich negativ auf die schulische Leistung Von Michael aus",1
" dies kann man Auf die Elten zurückzuführen,",0
...äh...Pinie statt Marcus :),0
"Berechtigte Kritik an der Attributionstheorie in diesem Fall wäre:Es könnte wirklich einen internal stabilen Faktor geben, der Michaels Leistungen beeinflusst. ",0
"die seine Noten auf mangelnde Begabung zurückführen, ",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass er durch die Bemerkungen seiner Eltern darin bestärkt wird, nicht gut in Mathe zu sein",1
 könnten sowohl die Eltern,1
Ich denke das war es,0
Kommt nun bitte zum Ende und formuliert die gemeinsame Erklärung aus (in einen Text).,0
"Die Eltern lassen die Möglichkeit, dass ihr Sohn dennoch eine begabung für mathematik haben könnte überhupt nicht zu",0
ausserdem gibt es hier eine fremdattribution von seiten der eltern,1
MOTIVATION KÖNNTE AUCH DURCH ANDERE UMSTÄNDE BEEINLUSST WERDEN,0
jeder kann gut in Mathe sein,0
"man kann mit fleiss durchaus mittelmässige ergebnisse erzielen, ohne besonders ""begabt"" auf diesem gebiet zu sein",0
"Zusammenfassend haben wir gesagt, dass Michael glaubt er habe keine mathematische Begabung (internal, stabil). Seine Eltern bestärken ihn in dieser Überzeugung. Sie glauben es liege in der Familie schlecht in Mathe zu sein.",1
 und zum anderen an der Fremdattributation deiner Eltern.,1
 Fremdattributation,1
"Seine Eltern müßten ihn motivieren und nicht immer bekräftigen, das die schlechten Matheleistungen in der Familie liegen.",1
In diesem Fall vermute ich dass es sich um negative Fremdattribution seitens der Familie über Generationen hinweg und ,1
1.Hypothese zum Fall:,0
 schon nicht gut waren und somit ein mangelndes Interresse vorliegt den Jungen zu ermutigen sich besser anzustrengen.,0
Erstmal eine positive reakton ihrer Eltern.,0
Sind wir dann nicht genau in einem Zwiespalt ?,0
stabile fremdatribution aus.,1
durch fremdattribution.,1
"Bevor wir anfangen, könnt ihr mir bestätigen, dass das Halbsätze-Tool bei euch richtig funktioniert? Bitte wählt dazu einen Halbsatz aus und postet ihn in den Chat.",0
stabile ,0
"Es war nicht eindeutig klar, ob die Ursache für die schlechten Noten Faulheit oder keine Begabung ist.",0
"Du hast gerade geschrieben, dass Michael Peters und Schwierigkeiten in Mathe hat. Dem stimme ich voll zu. Seine Eltern hatten offensichtlich auch Schwierigkeiten in Mathe und scheinen nicht sonderlich überrascht.",0
Relativierungen des Arguments:,0
und da die Eltern dies auch noch unterstützen wird der gedanke noch mehr geprägt.,1
"Nach den Aussagen des Schülers, würde ich schließen, dass er die Fremdattribution der Eltern hinsichtlich seiner Begabung absolut verinnerlicht hat",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar die Lehrerin auch motiviert den Schüler nicht. Indem sie ihm sagt, dass er faul sei, versteht sie nicht, dass die Motivation verringt",0
"Und es wird nur internal stabil begründet, was es so aussehen lässt als sein an der Situation nichts zu ändern",1
Laut der Attributionstheorie müsste das internal ,1
die seine Noten auf mangelnde Begabung,1
"Man beeinflusst damit auch die Selbstattribution,",0
"Dabei zeigt sich, dass das Verhalten der Eltern auf internal ",1
und er wird von seinen Eltern nicht unterstützt es zu ändern.,1
"sie sagt zu ihm, man könne sich auch noch andere ausreden einfallen lassen, um seine himmelschreiende Faulheit zu begründen. ",0
 stabile,1
"Du hast gerade geschrieben, dass die Bemerkung seiner Eltern ihn bestärkt. Ich glaube, dass es sich hierbei um eine Fremdattribution handelt, die er übernommen hat.",1
"Eltern mit ihrer Art über Mathe zu reden, Michael nicht gerade helfen über seine mathebezügliche Lernblockade hinwegzukommen.",1
"sind natürlich nicht gerade motivierend für ihn, indem sie ihn noch bestärken, ",1
ATTRIBUTIONEN WIRKEN SICH FOLGENDERMAßEN AUF DAS LERNEN AUS:,0
also internal,0
"Die Internal/Stabil und Variabel müssen verstärkt sein als auch die External/Stabil und Variael besser erklärt sein, damit Micheal ein besseres gewissen hat.",0
Belege und Begründungen:,0
"Auch der Vater bejaht still die unvorhandene Begabung, meint aber dass sies durch Spicker (Zufall) zu begleichen ist, aber nicht durch Anstrengung",1
"Die Mutter sagt, nicht schlimm, in der Familie kann keiner Mathe, ist halt familiär bedingt, genetisch >>> Internal-",1
1.Hypothese zum Fall:,0
" Also einfach neuen Eintrag mit Betreff ""Lösung"".",0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist jedoch die Art und Weise, wie die Lehrerin diesen Versuch Michael zu motivieren und seine Ausrede nicht zu aktzetieren rüber bringt. Dadurch, dass sie seine Motivation eine ""himmelschreiende Faulheit"" nennt, können negative Assoziationen hervorgerufen werden. Dass Michael tatsächlich faul wäre und nicht einfach nur den Stoff schwer versteht ist durch den Textausschnitt nicht ersichtlich.",0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist die Fremdattribution der Eltern. Wie können wir diese einschätzen?",1
"Die Schwierigkeit der Hauptperson besteht darin, dass sie schlechte Noten in Mathe hat und anfängt zu glauben, sie habe einfach keine Begabung für dieses Fach (Selbstattribution). Das Ganze wird durch die Fremdattribution der Lehrerin (die ihm sagt, er müsse sich ziemlich anstrengen um die 9. zu schaffen) und der eigenen Eltern gefördert, die die mangelnde Leistung in Mathe damit entschuldigen, dass sie ganze Familie schon immer schlecht in Mathe gewesen sei.",1
"und finde auch  das Verhalten der Eltern schlecht ,",1
 Er wäre gut in Mathe trotz schlechte Kenntnissed bei seinen Eltern.,0
Das wird sich auch nicht mehr ändern. Sein Versagen ist also external stabil.,0
einmal fremdattr. durch die eltern,1
und der Eltern,1
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit für die Diskussion.",0
Wurde die Selbstattribution durch die Fremdattribution unterstützt???,1
Relativierungen des Arguments:,0
" Damit motiviert er den Sohn zwar, weiter in der Schule zu bleiben aber er motiviert ihn nicht sich weiter mit MAthe zu beschäftigen.",0
3.Hypothese zum Fall:,0
"Er attribuiert also internal stabil, oder? Also auf seine mangelnde Fähigkeit in diesem Fach",0
"Kannst du mir genauer erklären, was du damit meinst, dass die Hauptperson Ausreden erfindet?",0
stabile Attribution )zurückführen .,1
Relativierungen des Arguments:,0
"Mir fällt gerade noch zu den Eltern ein, dass sie es ja eigentlich nicht nur auf internal stabil sondern irgendwie ja auch auf external stabil umlenken, wenn der Vater z. B. sagt ""die Peters sind noch immer der Schrecken der Mathematiklehrer gewesen"".",1
 und zum anderen an der Fremdattributation deiner Eltern.,1
(external)dass er es schon irgendwie schafft.,0
 die Eltern auf Begabung (internal,1
 und nicht durch Fremdattribution ,1
Relativierungen des Arguments:,0
Dieses Attributionsmuster wird von seinen Eltern unterstützt ->Fremdattribution,1
"da der junge von den eltern immer bestätigt bekommt, ",1
"Ich stimme dir zu, dass es zwei Fremdattributionen gibt. Hinzukommt ja auch noch, dass Michael vermutlich von klein auf vorgelebt bekommen hat, dass seine Familie kein Mathe kann, ich denke auch, dass es fest in seinen Glaubenssätzen verankert ist",1
 auch noch eine internale,1
ich auch,0
 stabile Attribution!,1
"indem sowohl er, als auch seine Eltern ihr Attributionsverhalten ändern.",1
"Aber hauptsächlich von außen, die Eltern geben viele Ursachen an, ",1
stabil sein. ,1
ich denke es ist alles notwendige gesagt,0
in Mathematik mit mangelnder Begabung ,0
Fremdattributionen seiner Eltern ausgesetzt wäre.,1
"Ja denke auch, dass Michael nun in einen Konflikt gerät, da ihm beide Authoritäten unterschiedliche Fremdattributionen liefern",1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist",0
seine unbegabtheit in Mathe,0
"Die Person im Fallbeispiel attribuiert ihren Misserfolg internal stabil zeitlich, nämlich auf die mangelnde Begabung im Fach Mathe. Die Eltern verstärken diese Denkweise, da sie dem Kind zustimmen, sie seien auch nie Leuchten in Mathe gewesen. Die Eltern helfen demnach nicht, den Misserfolg zu bekämpfen. Es wäre sinnvoller, eine Nachhilfe zu organisieren. Die Lehrerin ist der Meinung, er begründet nur seine Faulheit, sie möchte ihn aber eher motivieren. Der Schüler könnte den Misserfolg auch mit der Aufgabenschwierigkeit begründen und so aus der internal stabilen Attribution rauskommen.",1
"M.s Mutter dagegen denkt, die Ursache wäre internal ",1
tschüss,0
seine Eltern: stabile Ursache,1
"Michael hat das Schuljahr doch noch geschafft, obwohl er durch die Fremdattribution seiner Eltern",1
" d.h. sie attribuieren ihn zwar, indem sie sagen, dass er unbegabt ist,",1
internal ,0
" d.h.zum Beispiel eine Verbesserung der Punktzahl (auch beischlechter NOte), dieses als eine Verbesserung der Leistungzu deuten.",0
"Der Vater und die Mutter geben ihm die Möglichkeit internal stabil zu attribuieren, indem sie meinen, die ganze Familie hätte keine Begabung",1
"und finde auch  das Verhalten der Eltern schlecht ,",1
"Man muss dazu erst auf Neuartig klicken und dann zweimal in das weiße Chatfenster, dann müsste es gehen",0
Seine Eltern waren zwar auch schlecht in Mathe aber man kann das nicht allein darauf zurückführen.,0
 als auch den zu erziehenden zu einer gesunden Selbsteinschätzung und zu größerem Interesse und Motivation verhelfen.,0
Seine Selbstattributionen könnte er verbesseren indem er postive Unterstuzung von Fremdattributionen bekommt. ,0
michael sollte auf seine lehrerin hören und,0
"Ich denke schon, dass die Genetik sehr wichtig ist,",0
"stabil ein, denn die Mutter sagt, sie sei auch keine Leucht in Mathe gewesen. ",1
Mathe -Leistung als ,1
"und ich finde, dass er durch die Fremdattributionen seiner Eltern zu der Einsicht kommt, dass er einfach unbegabt ist, was eine internal stabile Attribution ist, was ja schlecht ist (zeile 56-58)",1
"Die Person im Fallbeispiel attribuiert ihren Misserfolg internal stabil zeitlich, nämlich auf die mangelnde Begabung im Fach Mathe. Die Eltern verstärken diese Denkweise, da sie dem Kind zustimmen, sie seien auch nie Leuchten in Mathe gewesen. Die Eltern helfen demnach nicht, den Misserfolg zu bekämpfen. Es wäre sinnvoller, eine Nachhilfe zu organisieren. Die Lehrerin ist der Meinung, er begründet nur seine Faulheit, sie möchte ihn aber eher motivieren. Der Schüler könnte den Misserfolg auch mit der Aufgabenschwierigkeit begründen und so aus der internal stabilen Attribution rauskommen.",1
(fremdattribution)und er deshalb gar nicht gut in mathe sein könnte.,1
"da der junge von den eltern immer bestätigt bekommt, ",1
"Ich würde sagen eine stabile attribution bezogen auf die Dauer des ganzen. ""es war schon immer so"", dass in dem falle die familie nicht gut in mathe ist",1
Relativierungen des Arguments:nicht alle eltern reagieren so ,0
Relativierungen des Arguments:,0
1.Hypothese zum Fall:,0
"Selbstattributation der Familie Peters ist, sie hätten keine Begabung für Mathe",1
die reaktion der lehrein ist gut da sie in gewisser weise versucht michael klar zumachen das das problem nicht in siener begabung,0
das mache ich später. Ich will erstmal sammeln und dann zusammenhängen. Für den letzten Punkt würde ich nochmal kurz in die Attributionstheorie schauen,0
Schüler müssen lernen selbständig zu denken und sich selbst einzuschätzen. Alle vorgesagt zu bekommen ist nicht immer hilfreich.,0
" Nachhilfeunterricht wäre nicht schlecht, da ihn die Eltern nicht beim Lernen helfen können aufgrund ihrer schlechten Kenntnisse in Mathe.",0
"Die Erklärung: Michael Peters wird in diesem Szenario sowohl von Fremdattributionen, als auch von seinen internen Attributionen beeinflusst. Er selbst redet sich ein, dass er Mathe nicht kann. Dadurch sucht er natürlich nach Möglichkeiten, seine schlechten Ergebnisse zu erklären. Seine Eltern geben ihm den Asnatz zu glauben, dass ihm die nötige Begabung dazu fehle.",1
1.Hypothese zum Fall:,0
"Ich glaube, dass der Theorieteil der Begabung für uns schwer zu greifen ist, wenn wir davon ausgehen, dass auch Begabung veränderbar ist. Aber in dem Modell wird Sie als unveränderbar beschrieben.",0
"Michael glaubt,dass er mit Mathe nicht weiter versuchen soll,weil",0
Die eltern reden die ganze zeit das die familie ja nicht solche leuchter sind,0
Begabung,1
 stabile,1
Relativierungen des Arguments:,0
" Ich habe mir den Text nochmal durchgelesen und mitlerweile bin ich mir nicht so sicher, ob ich noch dieser Meinung bin.",0
Ganz schlechte Schüler brauchen oft zusätzlich Nachhilfeunterricht wenn der Lehrer keinen guten Unterricht macht und sie deswegen zu hause nicht weiterkommen.Ein guter Unterricht ist die Basis für optimales lernen zu hause.,0
Relativierungen des Arguments:,0
 stabile Attribution!,1
 und wir durch Fremdattribution der Eltern darin bestärkt.,1
", hat aber sehr wenig einfluss auf ihn und nützt ihre päd. möglichkeiten evlt. nicht genug aus",0
"Genau, es gibt keine Zeileangaben bei dem Fall",0
"Du hast gerade geschrieben, dass Du mir zustimmst, aber ich fidne in der Antwort, sollten beide Aspekte berücksichtigt werden, also auch deiner :D",0
Gerne! :) Schaue mal gleich in den Infotext Zeile 19-21. das müsste unser Fall sein.,0
Laut der Attributionstheorie von B. Weiner kann man durch Fremdattribution die Motivation von jemanden sowohl positiv als auch negativ beeinflussen,0
"Man könnte natürlich meinen, dass er sich in seiner Selbstatribution",0
"Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
"Grundsätzlich würde ich die Schwierigkeit des Schülers so einordnen, dass er negative Erfahrungen mit Mathematikleistungen gemacht hat und keine Möglichkeit sieht, seine Leistungen zu ändern. Seine eigene Attribution wird in meinen Augen aber nicht deutlich. Er hält aber die Erklärungen von den Eltern als recht passabel.",0
Hätte mich besser ausdrücken sollen hahaha,0
"Ja, aber eine positive, die Motivationssteigern wirken soll. Die Fremdattribution der Eltern ist nach der Attributionstheorie ungünstig, da sie den Misserfolg auf internale, stabile Faktoren (Begabung) lenkt",1
"Mathematik ist ein sehr schwieriges Fach und es gibt viele Schüler, die Schwierigkeiten damit haben.",0
Belege und Begründungen:,0
"Genau, es gibt keine Zeileangaben bei dem Fall",0
von außenattribuiert.Eltern attribuieren ungünstig.,1
haha ok,0
"(""Mathe ist nicht mein Fach""..Selbstattribution,",0
"Hallo, willkommen in der Chatumgebung.",0
"daß die ganze familie in mathe einfach nicht begabt ist, wird er selbst sich nicht aufraffen und anfangen zu lernen. ",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass es nur 'ein bisschen' internal ist. Die Lehrerin denkt, dass es von äußeren Bedingungen beeinflusst sein werden könnte. So wie du sagst, ein Erfolg ist nicht zu erwarten, da auch die Eltern selbst sagen, dass es einfach in der Familie liegt, und schon immer so gewesen ist (also die internale stabile Attribution) . Die Lehrerin ist nicht motivierend in dem sie sagt, dass er zu faul ist.",1
Seid ihr beide da?,0
Hypothese zum Fall:,0
Die Eltern unterstützen internale,1
in dem Glauben bestärkt in Mathe nicht begabt zu sein.,0
"stabile Attribution. sehr unmotivierend: M. wird sich keine Mühe geben, weil Ursache eh nicht zu ändern ist.",1
Er wäre letztes Jahr fast durchgefallen.,0
beide parteien,0
eigene Anstrengung ist nötig um Erfolg in Mathe zu haben,0
"Maßnahmen,die zur Verbesserung seiner Leistung führen:a)Eltern darüber aufklären das ihr negatives Verhalten",1
"die seine Noten auf mangelnde Begabung zurückführen, ",1
Ich meine Fremdtatribution,1
"und im Prinzip wird er weder von der Lehrerin noch von seinen Eltern positiv beeinflusst, da die Lehrerin der Auffassung ist, dass es an Michaels Faulheit liegt und die Eltern sich einfach damit abfinden, weil sie selbst nie gut in Mathe waren",1
Hypothese zum Fall:,0
"da der junge von den eltern immer bestätigt bekommt, ",1
Kann man im Chat nicht hochscrollen?,0
Ja und die Eltern halten ihn im internal stabilen fest,1
Belege und Begründungen:,0
michaels interesse wurde nicht geweckt,0
"in seinem falschen Glauben, er hätte es geerbt zu verstärken.",1
Ist die internal/variable Attribution hierbei nicht ebenso wichtig?,0
"seine eltern führen das auf die mangelnde begabung, welche in der familie liegt zurück - ",1
"Seine Eltern begründen ihre ""Unfähigkeit"" in Mathe mit erblicher Veranlagung. ",1
"Ja, wir können uns auch darauf einigen bei den Eltern internal und stabil zu schrieben und bei der Lehrerin internal und variabel.",1
"Die Person im Fallbeispiel attribuiert ihren Misserfolg internal stabil zeitlich, nämlich auf die mangelnde Begabung im Fach Mathe. Die Eltern verstärken diese Denkweise, da sie dem Kind zustimmen, sie seien auch nie Leuchten in Mathe gewesen. Die Eltern helfen demnach nicht, den Misserfolg zu bekämpfen. Es wäre sinnvoller, eine Nachhilfe zu organisieren. Die Lehrerin ist der Meinung, er begründet nur seine Faulheit, sie möchte ihn aber eher motivieren. Der Schüler könnte den Misserfolg auch mit der Aufgabenschwierigkeit begründen und so aus der internal stabilen Attribution rauskommen.",1
"Ich denke,dass wir mit dem 1. Teil und der Aufzählung der Aspekte schon alles haben.",0
ja,0
Fremdattributionen seiner Eltern ausgesetzt wäre.,1
Die Analyse kann man so stehen lassen!,0
"Du hast gerade etwas gesagt, dem ich  zustimme, und zwar dass sich die mutter auch auf die Begabung bezieht",1
"Ich meinte, dass er die Attribution der Eltern übernimmt und dadurch negative Effekte auf Motivation und Leistung erfährt",0
2. Eltern: external ,0
"Die Gründe für die Schwierigkeiten der Hauptperson liegen in dem Verhalten/den Aussagen der Eltern und in der eigenen Attribution. Es liegt eine Fremdattribution der Eltern auf der Begabgung der Hauptperson, diese ist internal und stabil und eine Selbstattribution der Hauptperson auf der Begabung dieser, diese ist internal und stabil. Ebenfalls liegt eine Fremdattribution von Frau Weber auf die Faulheit/Anstrengung der Hauptperson vor, diese ist internal und variabel",1
Alles klar,0
"Du hast gerade geschrieben, dass Michael Schwierigkeiten in Mathe hat und dem stimme ich zu. Allerdings glaube ich, dass er interal stabil attribuiert, seinen Misserfolg also auf seine (nicht vorhandene) Fähigkeiten in Mathe schiebt (oder wie du sagst mit fehlender Begabung). Und es scheint auch so, als würden seine Eltern ihn darin bestärken, weil sie behaupten, dass die ganze Familie nur mit Spickern bestehen konnte. Seine Lehrerin schiebt es auf Michaels Faulheit und da bin ich mir gerade nicht sicher, wie ich das einordnen soll",1
"Du hast gerade etwas gesagt, dem ich  zustimme, und zwar dass er zu sehr der Fremdattribution folgt, somit müsste man ihn diesbezüglich sensibilisieren",1
die fremdattribution bestärkt ihn also in seiner,1
Eltern und Lehrerin reagieren ungünstig auf die Situation des Jungen. ,1
"Du hast gerade geschrieben, dass beide ihren Misserfolg stabil internal attribuieren. Dem stimme ich zu, sie denken sie seien nicht begabt.",1
"Danke! Ihr könnt den Chat jetzt über den ""Chat Beenden""-Button schließen.",0
also: - elternabhängige Fremdattribution ,1
stabile Ursachen zurückzuführen ist. ,1
inernal,0
stabil,1
3. Kind ist internal ,0
lösung des falls,0
" sagen ihrem kind, dass sie auch schlecht in mathe waren und es demnach normal ist, wenn er auch schlecht in mathe ist.",1
Ich kanns mal versuchen,0
 stabil,0
"Kannst du mir genauer erklären, was du damit meinst, dass man die Situation den Eltern schildern muss? Ist es die Aufgabe der Lehrerin oder meinst du des Schülers?",0
1. die eltern,1
Relativierungen des Arguments:,0
"Hallo, willkommen in der Chatumgebung.",0
Er attributiert sie also external ,0
der vater durch fremdattribution ,1
"Der betreffende Schüler wird hier zum großen Teil negativ durch seine Eltern beeinflusst, es handelt sich um sog. Fremdattribution.",1
"2. durch Fremdattribution überträgt sich diese internal stabile Attribution auf den Sohn, welcher dadurch auch an Motivation verliert, da er aus seiner Sicht keine Chance hat seinen Erfolg zu verbessern, dafür müsste er von einer variablen Attribution ausgehen",1
Ja! hab nochmal nachgelesen....,0
*Laufe statt Kaufe,0
" Sie sagt ihm aber nicht positiv, dass er die Begabung hat und deswegen hat er ihr Argument mahrscheinlich überhört.",0
"Ich finde, dass seine Eltern hier ein viel größeres Problem darstellen. Dadurch, dass sie sagen, dass es in der Familie liegt, dass er in Mathe Probleme hat, fängt Michael zu glauben, dass es sowieso nichts bringt. Er hört dann auch noch von einer seiner Bezugspersonen (sein Vater) viel geschummelt hat. Das kann ihn dazu bringen, dass er das auch macht.",1
"Seine Eltern begründen ihre ""Unfähigkeit"" in Mathe mit erblicher Veranlagung. ",1
Ja genau.,0
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit für die Diskussion.",0
"Wir sind zu der Erkenntnis gekommen, dass der Schüler seine Probleme sowohl internal stabil (mangelnde Begabung) als auch external stabil (schlechte Lehrerin) attribuiert. Leider unterstützen seine Eltern ihn in dieser Denkensweise.",1
stabil würd ich sagen und Ahorn hat das auch gemeint,0
weil sie es auf die mangelnde begabung zurückführen,1
hiermit üben sie auf peter eine internal ,1
Eig. sonst nichts,0
"Es muss daran gearbeitet werden, die Situation für sie transparent zu gestalten, um nicht ""versehentlich"" wieder schlechten Einfluss auszuüben. ",0
"Grundlegende Schwierigkeit des Schülers ist die mangelnde Leistung im Fach Mathematik und der Unwissenheit, wie er damit umzugehen hat. Einfluss auf die Situation nehmen einerseits die Eltern welche das ganze als mehr oder weniger angeborene Eigenschaft abtun und dieses somit auf eine internal/stabile Ebene beziehen. Hiermit vermitteln sie dem Schüler ein Bild der Ausweglosigkeit und der daraus resultierend Unveränderbarkeit in seiner Situation. Andererseits vertritt die Lehrkraft eher die Ansicht, dass diese Schwierigkeit eher internal/variabel ist und eröffnet dem Schüler somit die Ansicht, dass er durchaus etwas an seinem Verhalten ändern kann. Bei letzterem Schritt lässt sich allerdings diskutieren, inwiefern die Vorgehensweise der Lehrkraft optimal gewählt ist.",1
stabil,1
" (Jahrelangwurde ihm vermutlich von den Eltern eingeredet, dass erin mathe nicht begabt ist)",0
"Und die Fremdattribution von seinen Eltern ist auch schlecht. Die denken, er wäre unbegabt und sagen ihm das auch ganz offen",1
Forenwechsel ok,0
" Damit motiviert er den Sohn zwar, weiter in der Schule zu bleiben aber er motiviert ihn nicht sich weiter mit MAthe zu beschäftigen.",0
Außerdem ist seine Attribution für den Misserfolg auch ein Problem,0
EINE FREMDATTRIBUTION(DIE ELTERN)ALS AUSREDE,1
