message,epi
selbstattribution,1
1Hypothese zum Fall:,0
"Ich glaube, daß mathematische Begabungen veranlagt sind.Man ist es oder nicht.",0
stabile Attribution ist essentiell.,0
 negative Fremdattribution?,0
"Und es wird nur internal stabil begründet, was es so aussehen lässt als sein an der Situation nichts zu ändern",1
aus Sicht des Vaters:-keine Mathematikbegabung in der Familie,0
 schlechten Leistungen,0
"Genau und er scheint nicht besonders zuversichtlich zu sein, dass das besser wird.",0
"zum anderen von seiner Lehrerin, die ihm ständig seine Faulheit vorwirft.",0
"Der Schüler Michael hat das Problem, dass er in Mathe nicht so gut ist. Er hat das letzte Schuljahr noch knapp geschafft und attribuiert seinen Misserfolg internal/stabil (fehlende Begabung). Durch die Fremdattribuierung seiner Eltern (internal/stabil), dass es in der Familie läge und das Bestehen bisher nur durch Spicken möglich war und die FA der Lehrerin internal/variabel (fehlende Anstrengung durch den Schüler) ist er nicht der Meinung, dass er dieses Problem lösen kann.",1
"ES IST INTERNAL,",1
Die lehrerin hat hält auch nicht viel von seinen Fähigkeiten,0
 Selbstattribution.,1
das ist eine internale ,0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass der Schüler seine Fähigkeiten internal/stabail attribuiert. Dazu kommt die Attribuierung durch die Eltern. Diese hilft dem Kind auch nicht, seine Selbstattribuierung zu verändern, da es in seinem Glauben bestärkt wird",1
"ok, gehören die 4 ursachen eigentlich auch zum theoretischen prinzip?",0
"davon überzeugt, dass er aufgrund mangelnder Begabung keinen Einfluss auf seine Leistung hat.",1
 Selbstattribution handelt.,1
"hier ist denke ich beides der fall: der schüler selbst erkennt, dass er in mathe keine leuchte ist, ",1
Nein glaube ich nicht. Ich denke nur das die Lehrerin alleine auch kein Erfolg bei ihm haben wird. Oder denkst du sie hat so viel Einfluss auf ihn?,0
Michael wird im Laufe der Zeit noch seine Begabungen kennenlernen.,0
Michael sieht seinen Misserfolg im Fach Mathematik in seiner fehlenden Begabung in diesem Fach (Es ist einfach nicht sein Fach -> Anforderung und Fähigkeiten passen nicht zusammen),1
inernal,1
"Okay, dankeschön.",0
 Er hat ja dadurch kein Vertrauen mehr in seine Fähigkeiten und glaubt keine Begabung für Mathe zu haben.,1
die eltern beeinflussen seine stabile,1
Mangelnde Begabung schiebt.,1
Die Person führt ihren Misserfolg auf seine mangelnde Begabung zurück (internal stabile Attribution).,1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, seine Aussage dass Mathe nicht sein Fach sei. Dies zeigt, dass er seine Schwächen als internal stabil ansieht",1
"Die Selbstattribution Michaels und die Fremdattribution der Eltern ist nach der Attributiontheorie ungünstig, da sie den Misserfolg auf internale, stabile Faktoren (Begabung) lenkt",1
"stabile Ursache gesehen diese Lokalisiert ist da Michael Peters von sich selbst weiß,dass er nicht gut in Mathe ist,",1
Belege und Begründungen:,0
warum schreibt ihr nicht mehr ,0
Stabil,1
"Eine neue Idee zu diesem Fall ist, dass Michael seinen Misserfolg in Mathe durch die Aussage seiner Mutter mangelnde Begabung attribuiert (internal und stabil). Dadurch ist es schwierig sich für das Fach weiterhin zu motivieren",1
"Na er sieht dass er mangelnde Begabung hat, ist daher ja nicht mehr bemüht sich anzustrengen oder zu ändern.",1
Es könnte sich aber auch internal,1
"Die Selbstattribution Michaels und die Fremdattribution der Eltern ist nach der Attributiontheorie ungünstig, da sie den Misserfolg auf internale, stabile Faktoren (Begabung) lenkt",1
"Du hast gerade geschrieben, dass er internal stabil attributiert, das stimme ich zu! “Irgendwie wird mir immer klarer, dass Mathe einfach nicht mein Fach ist. Letztes Jahr wäre ich fast durchgefallen."" Also, zeitlich stabil",1
"ich denke nicht, dass es sich um eine external stabile Attribution handelt sondern um eine internal",1
 stabile,1
Peters Problem: Er schreibt schlechte Noten in Mathe und denkt er könne nichts daran ändern. Peter schreibt seine schlechten Noten hauptsächlich einer nicht vorhandenen Begabung in Mathe zu. Er erwartet das nächste Schuljahr nur knapp oder nicht zu meistern.,1
 2.natürlich wird er tatsächlich keine leuchte in mathe sein und   schon immer seine problemchen mit diesem fach gehabt haben.,0
"Also, was meint Ihr zu internal ",1
 internal,1
ich denke es ist nicht zu klären!hier haben wir ungeklärte information,0
eigenattribution. ,1
"Ja.. Meiner Meinung nach liegt das Problem der Person darin, dass sowohl er als auch seine Eltern den Grund für die Schwierigkeiten stabil internal attribuieren",1
"zudem müsste die Lehrerin meines Erachtens ihre Einstellung ebenfalls verändern, um die Meinung von Michael änndern zu können",0
Belege und Begründungen:,0
 variable Attribution).,0
"okay super, dann können wir dies gern übernehmen.",0
mangelnde begabung,1
michael: stabil,1
Belege und Begründungen:,0
"Du hast gerade geschrieben, dass Michaels Eltern ihn in seiner Selbstattribution bestätigen. Das würde ich auch so sehen.",1
"Hier könnte man noch anmerken, daß die Lehrerin, gerade weil sie die Einstellung von M's Eltern kennt, doch auch noch mit ihnen sprechen sollte, ",0
denn wenn es nicht personen begründet ist -dann sind ja alle ausser ihm selbst external- dann ist die Begründung seiner Eltern ja auch internal weil in dem jungen lokalisiert...oder?,0
"Folglich sollen sie über andere Möglichkeiten der Unterstützung ihres Sohnes informiert werden. Wenn nötig, sollten sie ihren Sohn pädagogische Hilfe zukommen lassen.",0
okay,0
- IST DIE LOKALITÄT DER ATTRIBUTION INTERNAL ODER EXTERNAL?,0
"Michael glaubt,dass er mit Mathe nicht weiter versuchen soll,weil",0
"Du hast gerade geschrieben, dass er seinen Misserfolg internal stabil attribuiert, da stimme ich dir zu. Ein weiteres Problem ist, dass seine Eltern ihn dabei unterstützen und sagen, sie seien ja alle nicht gut in Mathe",1
1.Hypothese zum Fall:,0
"wirkung:auch sehr ungünstig, da es in diesem fall für peter aussichtlos erscheint, sich weiter anzustrengen, da er sowieso unbegabt ist und dies auch bleiben wird.",0
"stabil,",1
(internal ,1
" die Begabung,",1
 internal ,1
1.Hypothese zum Fall:,0
Mangelnde Begabung schiebt.,1
die internal ,1
"Bevor wir anfangen, könnt ihr mir bestätigen, dass das Halbsätze-Tool bei euch richtig funktioniert? Bitte wählt dazu einen Halbsatz aus und postet ihn in den Chat.",0
"okay, alles klar",0
"Ich würde sagen, dass der Schüler selbst seine Situation internal stabil attribuiert, weil er meint es wäre einfach nicht sein Ding.",1
"Und es wird nur internal stabil begründet, was es so aussehen lässt als sein an der Situation nichts zu ändern",1
"sie sagt, er schaffe die klasse vielleicht nur dann, wenn er sich extrem anstrengt, aber auch dass ist nicht sicher.",0
 Dann kann es aber auch internal,1
"Stimmt, das hatte ich noch nicht beachtet",0
"Bei dem Schüler Michael Peters handelt es sich um internale,",1
(internal,1
Andere Einstellung der Eltern kann helfen.,0
"Das Hauptproblem ist die internal stabile Attribution seines Misserfolgs. Der Schüler macht diesen Misserfolg im Fach Mathematik an der mangelnden Begabung fest, dies bringt ihn scheinbar in eine aussichtslose Position bezüglich weiteren Anstrengungen und Motivation (Zeile 56f). Außerdem stärken seine Eltern seine Wahrnehmung und sein Selbstbild und sind letztendlich ausschlaggebend für seine schlechte Matheleistung. Somit tragen die Eltern zu einer ungünstigen Fremdattribution bei.",1
"Jetzt wäre es vielleicht besser,dann fällt uns vielleicht nacher noch was zum verbessern auf , oder ?!",0
sollten demnächst zum nächsten Thema kommen.C u,0
"Du hast gerade geschrieben, wo ich zustimme",0
"Perfekt! Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
"Zu der Frage, ob die Person denkt die Schwierigkeiten in Mathe bewältigen zu können würde ich sagen, dass er nicht glaubt das nächste Schuljahr zu schaffen, da er davon überzeugt ist, in Mathe unbegabt zu sein (Internale und stabile Atrribution).",1
"Der Schüler Michael hat das Problem, dass er in Mathe nicht so gut ist. Er hat das letzte Schuljahr noch knapp geschafft und attribuiert seinen Misserfolg internal/stabil (fehlende Begabung). Durch die Fremdattribuierung seiner Eltern (internal/stabil), dass es in der Familie läge und das Bestehen bisher nur durch Spicken möglich war und die FA der Lehrerin internal/variabel (fehlende Anstrengung durch den Schüler) ist er nicht der Meinung, dass er dieses Problem lösen kann.",1
für Michael Peters Selbstattribution ist.,1
"Kannst du mir genauer erklären, was du damit meinst, dass",0
Attributionstheorie Zeile 52-57 steht warum eine internale stabile Attribution wie die Begabung eher schlecht ist für die Erklärung des Misserfolgs. Eine variable Attribution wie die Anstrengung aber eher positiv gesehen werden kann,1
"so wie ihr Sohn, erher ungünstig.",0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist die Selbstattribution: Denn (ad 76). ""Nicht nur Selbstattributionen auf Seiten der Lernenden, sondern auch Fremdattributionen, die von außen an die Lernenden herangetragen werden, können eine starke Wirkung"". In diesem Fall wäre es sinnvoll, wenn der Schüler ein Gespräch zusammen mit den Eltern und der Lehrperson führt, damit sich Michael nicht für immer auf seine ""schlechten familiären Mathematik-Gene"" stützt und diese fast als Ausrede verwendet, sondern seine eigene Anstrengung, wie du sieben sagtest, mehr Einfluss nimmt und sich mehr Mühe gibt.",1
stabile Attribution).,1
"Michael hat Schwierigkeiten mit Mathe. Er weiß nicht, ob er diese Schwierigkeit überwinden kann. Die eigentlichen Gründe für seine Schwierigkeiten werden nicht klar durch das Fallbeispiel. Die Eltern schreiben ihm zu, dass er schlecht ist in Mathe, weil sie schlecht waren (stabile externale Attribution). Die Lehrerin schreibt ihm zu, dass er faul ist (variable externale Attribution). Und Michael denkt, dass Mathe nicht sein Fach ist (für uns ist im Fallbeispiel nicht ganz klar ob internale oder externale Attribution, sie ist aber stabil).",1
das heisst er könnte seinen erfolg selbst beeinfluusen.,0
"Okay, danke",0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass die Lehrerin allerdings nicht die selbe auffassung vertritt",0
1. Hypothese zum Fall:,0
Er selbst führt seinen Misserfolg in Mathematik auf mangelnde Begabung zurück ,1
 stabilen,1
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
"Die Schwierigkeit der Hauptperson Michael ist, dass er keine guten Noten in Mathematik hat und diese seine Versetzung gefährden/gefährdet haben. Michael attribuiert seinen Misserfolg in Mathe internal stabil.  Stabil, weil das eine Fähigkeit darstellt und internal, weil es von Michael ausgeht. Michaels eigene Herangehensweise an Mathe ist demnach nicht förderlich für seinen Lernerfolg Michaels Eltern bestätigen Michael external in seiner ungünstige Selbstattribution. Unter anderem halten die Eltern sich und die ganze Familie für unbegabt in Mathe. Ein Reattributionstraining wäre interessant für die Lehrerin und die Eltern. Die Eltern sollten lernen Michael dabei zu unterstützen, Misserfolge auf variable Ursachen zurückzuführen",1
- Meinung der Eltern,0
"E macht seine mangelnde Begabung, die offensichtlich in der Familie liegt, dafür verantwortlich.""Irgendwie wird mir immer klarer, daß Mathe nicht mein Fach ist.""",1
Jedurch könnten durch stärkung der Selbsattributation solche ausgegrenzt werden,1
Er führt seinen Misserfolg auf seine mangelnde Begabung zurück.,1
Er macht seine angeblich fehlende Begabung,1
"Zu der Frage, ob die Person denkt die Schwierigkeiten in Mathe bewältigen zu können würde ich sagen, dass er nicht glaubt das nächste Schuljahr zu schaffen, da er davon überzeugt ist, in Mathe unbegabt zu sein (Internale und stabile Atrribution).",1
"Also : Die Selbstattribution ist internal stabil und die Attribution aus Sicht der Lehrerin external stabil, aber auch ein wenig internal stabil. Es wird kein Erfolg erwartet, da die Lehrerin njicht wirklich motivierend auf den Schüler wirkt und er auch selbst keine Besserung erwartet, da er das Problem in der Familie sieht",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar was Michaels Selbstattribution angeht. Stabil, weil Fähigkeit",1
"Ich glaube aber,dass er von zu Hause ungünstige Fremdmotivation erhält,da er mangelnde Begabung in Mathe aufgrund der Aussagen der Eltern evtl. für erblich oder mangelnde Fähigkeit hält",0
"schlecht laut dem text ""von großem Nachteil"" schreibt der autor da.",0
Wie lang noch?,0
Ja stimme ich dir vollkommen zu.,0
Seid ihr beide da?,0
"Also : Die Selbstattribution ist internal stabil und die Attribution aus Sicht der Lehrerin external stabil, aber auch ein wenig internal stabil. Es wird kein Erfolg erwartet, da die Lehrerin njicht wirklich motivierend auf den Schüler wirkt und er auch selbst keine Besserung erwartet, da er das Problem in der Familie sieht",1
Michael Peters beschreibt seine Matheleistungen an Hand der Attrbuntionstheorie als internal ,1
"Das Hauptproblem ist die internal stabile Attribution seines Misserfolgs. Der Schüler macht diesen Misserfolg im Fach Mathematik an der mangelnden Begabung fest, dies bringt ihn scheinbar in eine aussichtslose Position bezüglich weiteren Anstrengungen und Motivation (Zeile 56f). Außerdem stärken seine Eltern seine Wahrnehmung und sein Selbstbild und sind letztendlich ausschlaggebend für seine schlechte Matheleistung. Somit tragen die Eltern zu einer ungünstigen Fremdattribution bei.",1
"Paderno, kannst du bitte kurz bestätigen du bist auch da?",0
Selbst-,1
  die er auf die Mangelnde Begabung schiebt.,1
Relativierungen des Arguments:,0
"sie denkt ja er strengt sich zu wenig an, oder",0
Ich wede hier vor allem auf die Aussagen der Eltern eingehen: Fremdattribution!,0
soll ich es in einem kurzen Text zusammenfassen oder möchtest du ?,0
 beeinflussen M. schlechte mathematische Leistungen,0
ja und ich finde Zeile 56 und 57 beschreiben seine Situatin ganz gut,0
Belege und Begründungen:,0
 internal,1
"Wie die Erfahrung aus dem eigenen Schulleben zeigt, sind solche Fällte typisch.",0
1.Hypothese zum Fall:,0
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass er seine Leistungen internal und stabil attribuiert.",1
"In der Attributionstheorie ist ""Begabung"" unter internal stabil.",1
Die Person führt ihren Misserfolg auf seine mangelnde Begabung zurück (internal stabile Attribution).,1
fällt euch hierzu was ein? mir bis jetzt noch nicht!freue mich auf antwort,0
Attributionstheorie Zeile 52-57 steht warum eine internale stabile Attribution wie die Begabung eher schlecht ist für die Erklärung des Misserfolgs. Eine variable Attribution wie die Anstrengung aber eher positiv gesehen werden kann,1
 variable. Attrib?,1
Belege und Begründungen:,0
ICH VERMUTE FOLGENDE ATTRIBUTION IN DIESEM FALL:,0
Michaels Selbstattribution ist ,1
"Du hast gerade geschrieben, dass sie denken sie seinen nicht begabt. Denkst du es gibt noch Gründe?",1
"Danke! Ihr könnt den Chat jetzt über den ""Chat beenden""-Button schließen.",0
Relativierungen des Arguments:,0
"Nicht nur den Eltern sollte sie klar machen, dass es nichts bringt ihrem Sohn nicht zu motivieren.",0
" selbst machen familiäre, interne",1
"Ich denke wir sollten mit Michaels Selbsattribution anfangen und dann zu den Fremdattributionen der Eltern und der Lehrerin übergehen. Ich denke, dass Michael Internal stabil attribuiert, dass er unbegabt in Mathe ist- was denkst du?",1
die eltern beeinflussen seine stabile,1
"Die Situation handelt von einem Schüler, der schlecht in Mathe ist und bei einem schulpsychologischen Beratungsgespräch sitzt. Er fängt an, zu reflektieren, welche Gründe er für seine schlechten Leistungen verantwortlich macht. Dabei attribuiert er seine schlechten Noten internal bzw. external stabil. Beispielsweise macht er seine Begabung verantwortlich. Ändert sich nichts, wird er seine Probleme wohl nicht bewältigen können.",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass sich dies auf stabile internale Ereignisse zurückführen lässt.",1
"Michaels Eltern üben keinen Druck aus, was durchaus positve ist für Michael da er außerhalb der Schule nichts zu furchten hat, wobei deren mangelden Forderung ihn nicht hilft. ",0
"ich sehe diesen fall so, dass der schüler eigentlich von seiten seiner Eltern eine sehr gute unterstüzung bekommt,",0
"Nein ehrlich gesagt nicht, wüsste auch nichts mehr zu sagen",0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar ist das demnach eine internale und stabile Attribution",1
stabil:,1
" Internal weil mangelnde Begabung von Michael und Eltern nur in deren Kopf exsistiert,",1
"Ich finde, das hast du gut zusammengefasst! Ich würde lediglich noch Michaels eigene Sicht ergänzen. Michael selbst attribuiert ebenfalls als internal-stabile Ursachen.",1
Er selbst führt seine leistung wohl eher auf mangelnde Begabung zurück,1
Schüler sieht eigene mangelnde Fähigkeiten in Mathe als Ursache für Mißerfolg:,1
"Du hast gerade geschrieben, dass es sich nicht schnell ändern wird, damit gebe ich dir Recht. Also 'stabil'",1
 stabilen Attribution.,1
(-->Selbstattributin),1
 stabile,1
internal,1
Michaels Selbstattribution ist ,1
1.Hypothese zum Fall:,0
Relativierungen des Arguments:,0
"Der Vater gibt ihm zu verstehen, dass in der Familie keine Begabung für Mathe vorhanden ist",0
stabil ,1
das klingt gut! ,0
Kein Text,0
Relativierungen des Arguments:,0
Dieses Attributionsmuster wird von seinen Eltern unterstützt ->Fremdattribution,0
 Ich möchte gerne zu diesem fall eine schreiben,0
"davon überzeugt, dass er aufgrund mangelnder Begabung keinen Einfluss auf seine Leistung hat.",1
"Michael hat Schwierigkeiten im Fach Mathe und führt dies auf seine fehlende Begabung zurück, indem er sagt, dass Mathe 'einfach nicht sein Fach sei'.",1
2. die lehrerin ,0
michael: stabil,1
magst du noch einmal alles fetshalten?,0
Relativierungen des Arguments:,0
1.Hypothese zum Fall:,0
Der Schüler schiebt seine Eltern als Begründung für seine Faulheit vor.,0
"Also, was meint Ihr zu internal ",1
"Darüber hinaus ist das Verhalten bzw. die Reaktion der Lehrkraft auch nicht zielführend, da sie der Ausrede teilweise zustimmt. Trotzdem weist sie den Schüler daraufhin, dass er die Ursache in der Faulheit suchen soll",0
"Kannst du mir genauer erklären, was du damit meinst, dass die Fremdattribution auf die Begabung der Hauptperson anspielt?",0
internal ,1
 egal ob durch positive oder negative Attribution,0
"Diese gründe könnten external variabel sein, wenn er zb Probleme in seiner Entwicklungslaufbahn hat, da er sich in der Pupertät befindet und sich ihm dadurch spezische Hürden in den Weg stellen",0
 = internal,1
"sie schreibt den Misserfolg ausschließlich ihm zu, also internal stabil",0
Vielleicht kommt zusätzlich noch eine Selbstattribution hinzu?,1
stabile gründe zurück,1
"Man beeinflusst damit auch die Selbstattribution,",1
(mangelnde begabung) in eine internal variable attribution(zu faul gewesen)umgewandelt werden,1
"Er wird v.a. von außen fremdattribuiert. Zum einen negativ von der Lehrerin, ",0
" Seine Eltern implizieren in seine Aussage, gleich, dass er keine Begabung hat. Alle keine Leuchten und mit Spickern durchgekommen sind ihre Antworten.",0
 stabil,1
"Michael ist immerhin ""gespannt"" auf das neue Schuljahr, allein das Wort ""gespannt"" drückt ja schon eine gewisse ""Anspannung"" aus.",0
s.A.spräche der Anfang (Marhe einfach nicht mein Fach),1
", und schafft das fach nur so mit mühe.",0
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit für die Diskussion.",0
wer att. wie?SELBSTATTRIBUTION 1.)michael selbst:zu geringe begabung,1
 (internal,1
"Eine neue Idee zu diesem Fall ist, dass Michael seinen Misserfolg auf internal stabile Faktoren bezieht oder zumindest kurz davor ist.",1
"Also könnte man sagen das einerseits die Eltern die Selbstattribution des Schülers negativ beeinflussen, indem sie seinen Misserfolg auf die allgemeinen schlechten Mathekenntnisse der Familie zurückführen und somit eben auf eine internale/stabile ""Eigenschaft"". Dies vermittelt dem Schüler eine Sinnlosigkeit in seinem Handeln beziehungsweise in dem Versuch, etwas an der Situation zu ändern. Bezüglich der Lehrkraft bin ich eben der Meinung das trotz der eher strengen Wortwahl, diese versucht dem Schüler aufzuzeigen, dass dieser etwas an seinem Handeln ändern kann",1
"So könnte der Junge beispielsweise sagen, dass er sich maximal angestrengt hat, die Aufgaben aber zu schwer gestellt waren.",0
"Auch wenn man nicht genau sagen kann, dass die Fremdattribution schuld an der intern",1
"Zu der Frage, ob die Person denkt die Schwierigkeiten in Mathe bewältigen zu können würde ich sagen, dass er nicht glaubt das nächste Schuljahr zu schaffen, da er davon überzeugt ist, in Mathe unbegabt zu sein (Internale und stabile Atrribution).",1
die internal ,1
stabile Attribution zurückzuführen,1
NICHT MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
" nicht so sehr leiden, wie wenn er es auf seine eigenen Anstrengungen schieben würde und trotz gesteigertem Lernverhaltens scheitern würde.",0
"es ist durchaus möglich, dass ihm eine gewisse Begabung abgeht und er deshalb nicht sehr motiviert ist",0
Belege und Begründungen:,0
stabil:,1
 Erst dadurch kam es zu dieser Selbstattribution.,1
mangelnde begabung ,1
"Du hast gerade geschrieben, dass ich dir meine Aussage genauer erklären soll. Ich meinte, dass die Eltern aufgrund ihrer eigenen schlechten Leistungen in Mathe annehmen, dass auch ihr Sohn schlecht in Mathe sein muss und einfach keine Begabung dafür hat, weshalb man auch an seiner Leistung nichts ändern muss/kann. Das sehe ich als internal stabile Attribution.",0
"c)Michael muss wissen,dass seine negative Einstellung",1
michael: stabil,1
 zurückzuführen sein,1
Das seh ich nicht anders,0
 zurückzuführen sein,1
"Ich würde schon sagen! Es ist alles wichtige drin... wir sollen ja ""nur"" analysieren",0
internal ,1
ist negativ beeinflussend.,1
" die Begabung,",1
"In diesem Fall geht es darum, dass ein Schüler schlechte Leistungen in Mathe aufweist. Der Schüler meint dazu einfach, dass es nicht sein Fach sei. Als er nach Hause kommt und erzählt, dass seine Versetzung in Gefahr sein, reagieren die Eltern eher entspannt und haben Verständnis dafür, dass er schlechte Leistungen in Mathe hat. Als Erklärung geben sie an, dass es an der Familie liege und, dass sie selbst auch nie gut in Mathe waren. Die ist also eine internal-stabile Attribution da die schlechten Matheleistungen aus ihrer Sicht mit mangelnden Fähigkeiten/begabung zusammenhängt. Die Fremdatrribution der Eltern wird möglicherweise die Selbstattribution des Schülers beeinflussen, was sich negativ auf sein Lernverhalten auswirken könnte.",1
Die Lehrerin ist durch diese Aussage der Eltern negativ beeinflusst.,0
denkst du wir sollen da dann trotzdem noch etwas dazu schreiben?,0
"stabiler Faktor), deshalb ist er entmutigt und es mangelt ihm an Motivation (""Was ich eh nicht kann, schaff ich sowieso nicht..."").",1
Siehst du sie Palencia?,0
1.Hypothese zum Fall:,0
"Du hast gerade geschrieben, dass die Eltern Michel nicht motivieren. Ich denke, dass sie ihn auch eher runterziehen, da sie sich als schlechtes Beispiel vorgeben",0
die fremdattribution beeinflusst michael negativ,0
"Denkst du, dass die Eltern eine wichtige Rolle bei der Attribution des Erfolges spielen?",0
"Ja, das wird wohl so sein",0
Selbstattribution:,1
stabile,1
mangelnde begabung,1
"Bei dem Schüler Michael Peters handelt es sich um internale,",1
Dankeschön!,0
"Na er sieht dass er mangelnde Begabung hat, ist daher ja nicht mehr bemüht sich anzustrengen oder zu ändern.",1
einerseits auf die Schwäche seiner Eltern in Mathe zurück und sieht daher seine schlechten Leistungen als vererbt an. ,1
"Also ich würde sagen, daß beide nicht zur Reattribution beitragen.",0
Belege und Begründungen:,0
"der Eltern, er sei unbegabt. ",1
 stabil,1
"Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Im Chat scrollen könnt ihr, indem ihr das Scroll-Rad der Maus oder die linke Maustaste gedrückt haltet und die Maus dann in dem Chatfenster nach oben oder unten bewegt. Eine weitere Möglichkeit zum Scrollen ist, das Touchpad am Laptop mit zwei Fingern zu bedienen, wenn diese Funktion aktiviert ist. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
 entstandene Selbstattribution wieder herzustellen bis er irgendwann selbst über seine Fähigkeiten bewusst wird.,1
da stimme ich dir zu,0
"Du hast gerade geschrieben, dass Michael es sich leicht macht, dem stimme ich zu.",0
motivation zu lernen extrem hemmt,0
durch Michaels selbsattribution hat er keine Motivation zu Mathe,1
"Teilweise selbst, da er sagt Mathe sei nicht sein Ding.  ",1
"Vor allem aber sollten auch die Eltern trainiert werden, damit sie ihren Sohn in Zukunft nicht mehr in seinem falschen Glauben bestärken,",0
Schüler sieht eigene mangelnde Fähigkeiten in Mathe als Ursache für Mißerfolg:,1
Wie lang noch?,0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass die Selbstattribution in diesem Fall erst wieder erreicht werden kann, wenn er gegenüber dem Fach zuversichtlicher wird, wodurch es eine positive Fremdattribution benötigt, die an den internalen stabilen und variablen Faktor anknüpft. Nur so kann er sein Selbstvertrauen stärken, um neue Motivation zu erlangen und seine hoffentlich erreichten Erfolge auf sich selbst und seine Fähigkeiten zu beziehen.",0
Weiß ich auch nicht. Mir fällt eigentlich sonst nichts mehr dazu ein.,0
"Die Selbstattribution Michaels und die Fremdattribution der Eltern ist nach der Attributiontheorie ungünstig, da sie den Misserfolg auf internale, stabile Faktoren (Begabung) lenkt",1
wirkt sich negativ aus.,0
"sie wirkt sich auf die lehrerin aus,die somit voreigenommen ist.",0
"Michel sollte den Grund einfach wegleiten von seiner Begabung hin zur Anstrengung, da man nur an dieser etwas tun kann",0
"Diese Attributionen Führen also dazu, dass er auch nicht sehr Motiviert ist, hinsichtlich seiner mathe -Leistungen.",0
Könnt ihr beide einen ausgewählten Halbsatz in den Chat posten?,0
"Eine neue Idee zu diesem Fall ist, dass internal variable Gründe bestehen wie zb, dass er Schwierigkeiten hat sich und seinen Körper zu akzeptieren und andere Prioritäten im Leben hat außer Schule zb seine Peergroup",0
Die Lehrperson ist auch keine sonderliche Hilfe,0
"Na er sieht dass er mangelnde Begabung hat, ist daher ja nicht mehr bemüht sich anzustrengen oder zu ändern.",1
"Richtig. Auch haben wir festgestellt, dass das internal-stabile Attribuieren seines Misserfolgs ungünstig ist, während internal-variable Faktoren bei Misserfolg günstiger seien (52).",1
Anderseits beschuldigen sie auch die Lehrerin,0
Ja das stimmt. Ich denke es wird schwierig ihn wirklich internistisch motiviert zu bekommen.,0
und ungünstig?,1
  die er auf die Mangelnde Begabung schiebt.,1
" selbst machen familiäre, interne",1
Willst du es vielleicht gerade verfassen? Du kannst es iwie besser formulieren als ich :D,0
 egal ob durch positive oder negative Attribution,0
"Michael nimmt seine Unbegabheit, die in der Familie liegt, als ""Argument"" bei seiner Lehrerin für seine schlechten Leistungen.",1
sie(die eltern) nehmen das als selbstverständlichkeit hin anstatt ihrem sohn mal zu sagen das er sich mehr anstrengen soll und ihm vielleicht nachhilfe anbieten.,0
DER BETROFFENE WIRD SELBST ATTRIBUIERT ABER AUCH,1
Ich bin mit deine Analyse einverstanden. ,0
ja die letzten Nachrichten,0
ca 5 Minuten,0
Internal,1
indem er einfach seine mangelnde Begabung vorschiebt.,1
 Er hat ja dadurch kein Vertrauen mehr in seine Fähigkeiten und glaubt keine Begabung für Mathe zu haben.,1
 Er glaubt nicht an seine Fähigkeit/Begabung,1
