message,epi
oder stimmen zsuammen ein,0
 Matheschwäche auf ,1
" Er macht seinen Mißerfolg daran fest, dass er nicht begabt genug sei.",1
"Ich würde sagen, es handelt sich also um zwei konkurierende fremdattributionen. es kommt darauf an, welche ihn eher beeinflusst. in dem alter gibt man ja sowieso nicht viel auf das was einem autoritäre personen sagen. aber da die eltern ihm ja quasi zustimmen unter dem motto ""ist schon nicht schlimm, du kannst es halt nicht besser"", sehe ich keine guten chancen für ihn, sich tatsächlich zu verbessern",0
"andererseits reagiert die Lehrerin bedingt motivierend, indem sie ihn auffordert sich anzustrengen",0
" seine eltern prägen ihm doch ein, dass die ganze familie kein mathe kann.  ",0
Michaels schlechte Leistungen,1
"Ergänzend kann man noch sagen, dass es günstig gewesen wäre den Schüler zu motivieren, dass er es durch Anstrengung schaffen kann",1
 schlechten Leistungen,1
" Sie könnte aber auch meinen, dass er keine Begabung hat und sie durch Anstrengung ausgleichen muss.",0
"EIN MIßERFOLG, DA DAS KIND DENK SEINE ELTERN ""WAREN NICHT GUT""IM MATHE  UND LEBEN TROZDEM WARUM SOLL ICH MIR DANN SO VIELE GEDANKEN MACHEN WIE ICH ES WEITER MACHEN SOLL",1
"Ergänzend kann man noch sagen, dass es günstig gewesen wäre den Schüler zu motivieren, dass er es durch Anstrengung schaffen kann",1
Es kann aber passieren dass die Begabung sich entwickelt.,0
 Matheschwäche auf ,1
Peters Problem: Er schreibt schlechte Noten in Mathe und denkt er könne nichts daran ändern. Peter schreibt seine schlechten Noten hauptsächlich einer nicht vorhandenen Begabung in Mathe zu. Er erwartet das nächste Schuljahr nur knapp oder nicht zu meistern.,1
- Misserfolge,1
 variable Attribution.,1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass die Eltern Michael dahingehend unterstützen sollten, Misserfolge auf variable Ursachen zurückzuführen und von der Stabilität wegzukommen.",1
"damit sie ihrem sohn ebenfalls vermitteln, dass es eine sache der anstrengung ist und nicht des könnens",1
" Aber es ist natürlich auch bequemer für ihn nicht zu lernen (das strengt ja an!) und den Mißerfolg auf die mangelnde Begabung zu schieben,",0
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
"Michael hat Schwierigkeiten im Fach Mathe und führt dies auf seine fehlende Begabung zurück, indem er sagt, dass Mathe 'einfach nicht sein Fach sei'.",0
"Also sind wir uns einig, dass Michael und sein Umfeld ein Reattributionstraining benötigen, damit Michael seinen Misserfolg und seinen Erfolg künftig internal variabel attribuieren kann? Ich denke, dass die Art und Weise, wie seine Lehrerin und seine Eltern seinen Misserfolg beschreiben, für Michael nicht hilfreich ist.",1
Misserfolg,1
"Ich denke, Michael glaubt nicht, diese Schwierigkeit bewältigen zu können, da er am Ende ja selbst sagt, er habe das letzte Jahr noch gepackt, aber das nächste könnte wohl schwieriger werden.",1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass sie das Hauptaugenmerk auf variable Faktoren  legen sollen, die internal sind",1
Bei den Fremdattributionen hingegen haben besonders Eltern und ,0
"Michael Peters könnte seine Mathematikleistungen steigern,",0
Misserfolg,1
Michael sollte seinen Misserfolg,1
statt auf stabile (allgemeine Mathematikschwäche in der Familie) zurück.,0
"Eine neue Idee zu diesem Fall ist, dass er den Anschein erweckt, als würde er seine Zuversicht dem nächsten Schuljahr gegenüber allerdings mehr dem Zufall zuzuschreiben als seiner eigenen Fähigkeit und Arbeitsbereitschaft. Somit bezieht er seinen Erfolg auf eine externale und variable Attribution statt auf eine internale variable, was im Sinne der Leistungsfähigkeit kontraproduktiv ist.",1
Seine Selbstattributionen könnte er verbesseren indem er postive Unterstuzung von Fremdattributionen bekommt. ,0
 Er begründet seine schlechten mathematischen Leistungen mit Hilfe seiner,1
Belege und Begründungen:,0
(internal ,0
"Michael nimmt seine Unbegabheit, die in der Familie liegt, als ""Argument"" bei seiner Lehrerin für seine schlechten Leistungen.",0
(--> Misserfolge werden auf,1
"Allerdings behauptet seine Lehrerin Frau WEber, dass er nur faul ist und der Mathe-Stoff nunmal eingepaukt werden muss.",0
Misserfolg,1
da sie den Mißerfolg ,1
da er bisher nur mathemathische misserfolge verzeichen konnte ,1
 Matheschwäche auf ,1
"Dazu muss er jedoch erst einmal den Ernst der Lage erkennen und jemanden finden, der ein solches Training mit ihm durchführt.",0
 seinen Misserfolg in Mathe,1
"ja, ich denke, dass er sich durch die Fremdattributionen zu sehr beeinflussen lässt. und auch wie du schon gesagt hast, dass er dadurch keine lust hat überhaupt zu lernen und auch unmotiviert ist",0
"Hallo!Sorry, hat jetzt etwas länger gedauert....",0
"Du hast gerade geschrieben, dass er seine Leistung internal variabel attribuieren sollte, das heißt auf seine mangelnde Anstrengung zurückführen. Dem stimme ich zu.",1
"Kannst du mir genauer erklären, wie du vorgehen willst?",0
" und macht seine Leistung auch ein wenig Zufallsabhängig(""aber ich bin wirklich gespannt auf das neue Schuljahr)-",1
"Eine neue Idee zu diesem Fall ist, dass er den Anschein erweckt, als würde er seine Zuversicht dem nächsten Schuljahr gegenüber allerdings mehr dem Zufall zuzuschreiben als seiner eigenen Fähigkeit und Arbeitsbereitschaft. Somit bezieht er seinen Erfolg auf eine externale und variable Attribution statt auf eine internale variable, was im Sinne der Leistungsfähigkeit kontraproduktiv ist.",1
Michael begründet seine Misserfolge ,1
"Dass sie sagen, sie hätten gute Noten schreiben können durch Anstrengung",1
"""Michael ist schlecht in Mathe. Er ist über seine eigenen Fähigkeiten verunsichert. Seine Lehrerin attribuiert seine Leistung auf seine mangelnde Anstrengung. Seine Eltern attribuieren seine Leistung auf die generelle familiäre unbegabtheit im bereich mathematik. Leider scheinen seine eltern einen stärkeren Einfluss auf seine eigene attribution der situation zu haben, weshalb er unsicher ist dass er das nächste schuljahr schafft?Wenn michael es schafft, seine schlechten Leistungen als internal variabel auf seine Anstregnung zu attribuieren, dann kann ihn das für die zukunft motivieren, besser in mathe zu werden. Eine neue Idee zu diesem Fall ist, dass Michael gezielt auf eine ""unparteiische"" person zurückgreift, die ihm helfen kann, die eigene Anstrengung als positi zu erkennen und somit den Lernerfolg zu vergößern",1
"Also sind wir uns einig, dass Michael und sein Umfeld ein Reattributionstraining benötigen, damit Michael seinen Misserfolg und seinen Erfolg künftig internal variabel attribuieren kann? Ich denke, dass die Art und Weise, wie seine Lehrerin und seine Eltern seinen Misserfolg beschreiben, für Michael nicht hilfreich ist.",1
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
"Michael scheint seine Misserfolge in Mathe internal und stabil zu attribuieren. Er sieht seine Fähigkeiten in Mathe als Ursache für seine schlechten Leistungen. Diese Selbstattribution wird gestützt von der Fremdattribution seiner Eltern, die auch seine Fähigkeiten als Ursache sehen. Die Fremdattribution seiner Lehrerin sieht anders aus, sie attribuiert seine schlechten Leistungen internal und variabel, nämlich auf seine (fehlende) Anstrengung. Mit seiner bisherigen Selbstattribution wird Michael sich kaum aus seiner Situation lösen können, da er sie als gegeben und nicht veränderbar ansieht. Eine höhere Anstrengung seinerseits ist somit auch nicht zu erwarten. Das Attributionsmuster seiner Lehrerin würde ihm zugute kommen, da er dann überhaupt erst eine Möglichkeit sieht, etwas zu verändern. Dieses Muster sollte daher Michael selbst und zudem auch seinen Eltern nahegebracht werden, damit der Wandel in der Attribution nicht nur aus Michael selbst kommt, sondern auch von seinen Eltern unterstützt wird.",1
"Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
" und macht seine Leistung auch ein wenig Zufallsabhängig(""aber ich bin wirklich gespannt auf das neue Schuljahr)-",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass er auch versuchen könnte, den Zufall als Ursache für den Misserfolg zu betrachten und dem Zufall könnte er nicht beeinflussen,da die Klassenarbeit zB bei dem nächsten Mal schon wieder vollkommen anders sein könnte. Im Prinzip könnte man allgemein davon ausgehen, dass es sich dabei um eine external variable Attribution handelt, oder was meinst du? Weil die Lehrerin spricht seine Anstrengung an (variabel) und geht also davon aus, dass diese sich verändern kann. Er selbst ist am Ende bisschen offen dafür und lässt es quasi auf sich zukommen, was im neuen Schuljahr kommen wird. Er ist in dieser hinsicht deswegen variabel und nicht stabil, weil er die Veränderung, die stattfinden könnte nicht von vorn herein ausschließt oder dementiert. Er sagt ja selbst ""Das letzte Schuljahr habe ich noch geschafft, aber ich bin wirklich gespannt auf das neue Schuljahr!"" und sagt nicht zB. ""Das nächste Schuljahr werde ich durch Glück schaffen oder allgemein nicht schaffen, weil der Vater gesagt hat, dass die ganze Familie nicht gut in Mathe ist.",1
Michael begründet seine Misserfolge ,1
"Eine neue Idee zu diesem Fall ist, dass er den Anschein erweckt, als würde er seine Zuversicht dem nächsten Schuljahr gegenüber allerdings mehr dem Zufall zuzuschreiben als seiner eigenen Fähigkeit und Arbeitsbereitschaft. Somit bezieht er seinen Erfolg auf eine externale und variable Attribution statt auf eine internale variable, was im Sinne der Leistungsfähigkeit kontraproduktiv ist.",1
 (welche er nätürlich nicht dem ZUfall zuschieben darf) hat er dann auch mehr Motivation für weitere Gute NOten zu lernen,1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass er seine Misserfolge ebenfalls variabel und internal attribuieren sollte. Er muss selbst reflektieren und erkennen, dass nur er selbst etwas an der Situation ändern kann. Wie wir schon gesagt haben, spielt sein Umfeld dabei auch eine große Rolle.",1
Desshalb wird seine Motivation (negativ) beeinflusst,0
"Kannst du mir genauer erklären, was du damit meinst, dass die Fremdattribution auf die Begabung der Hauptperson anspielt?",0
"Michael hat Schwierigkeiten in dem Fach Mathematik. Letztes Jahr hat er gerade so bestanden. Michael begründet seinen Misserfolg in Mathematik internal stabil, nämlich mit mangelnder Begabung. Dies führt dazu, dass er es aussichtslos sieht sich weiter anzustrengen. Unter genauerer Beobachtung sieht man, dass einerseits die Eltern, andererseits die Lehrkraft ihm seinen Misserfolg zuschreiben. Seine Eltern schreiben seinem Misserfolg in Mathematik external stabile Ursachen zu, nämlich, dass die ganze Familie schon immer unbegabt war. Michael übernimmt diese Ansicht, ist unmotiviert und nutzt das Verhalten seiner Eltern als Ausrede. Durch die Fremdattributionen seiner Eltern geht Michael nicht davon aus, die Schwierigkeit (Mathematik im neuen Schuljahr) bewältigen zu können. Die Lehrkraft hingegen interpretiert seinen Misserfolg internal variabel, als Faulheit",1
"Die Hauptperson hat Probleme mit dem Fach Mathe und wird durch seine Mathelehrerin sowie den Eltern negativ attributiert. Er selbst sagt aus das ihm Mathe nicht liegt und daraus ist eine Lernbereitschaft nicht zu erkennen. Das neue Schuljahr wird für Ihn eine Herausforderung, da er das Alte grade so geschafft hat und Mathe immer noch eine Schwierigkeit für Ihn bereitet.",1
 dafür verantwortlich ist.,1
Der Grund für seine schlechten Noten würde dann in der mangelnden Anstrengung liegen,1
1.Hypothese zum Fall:,0
Gehe mal die Ideen von oben nach unten durch,0
"Wenn Michael sich eher von seinen Eltern beeinflussen lässt und meint, dass er keine Begabung hat wird er vermutlich nicht besser werden in Mathe. ER ist ja dann der Ansicht dass er seine Begabung auch nicht ändern kann",0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass sie das Hauptaugenmerk auf variable Faktoren  legen sollen, die internal sind",1
 für seinen Misserfolg verantwortlich.,1
"Er sollte seine Leistung also eher internal variable attribuieren, damit er sich verbessern kann.",1
"Ja, da gebe ich dir Recht,  erfolgreicher wäre es, wenn er seine Misserfolge external variabel attribuieren würde",1
"xEs handelt sich hierbei um einen Schüler, der In Mathe Misserfolge zeigt.",1
"Ja, da gebe ich dir Recht,  erfolgreicher wäre es, wenn er seine Misserfolge external variabel attribuieren würde",1
"Eine neue Idee zu diesem Fall ist aber auch, dass der Junge am Ende doch eher davon ausgeht, dass er es nicht schaffen wird. Zumindest lässt der Wortlaut vom letzten Satz darauf schließen. Meiner Meinung nach ist er nämlich doch davon überzeugt, dass seine Fähigkeit zu lernen rein von seiner angeborenen Begabung abhängt und, dass Anstrengung nur eine sekundäre Rolle für ihn spielt. Hieran sieht man finde ich sehr schön, dass der Schüler und seine Familie im Gegensatz zur Lehrerin den Erfolg in dem Fach anders begründen.",1
"Informationen aus dem Fall, die wir noch nicht betrachtet haben, ist die Folge der Begabung, welche auf guten/ schlechten Leistungen zurückgeführt wird. Wenn der Schüler dies weiterhin internal attribuiert, kann sich das wiederrum ungünstig auf seine Leistungsbereitschaft auswirken.",0
"Du hast gerade etwas gesagt, dem ich  zustimme, und zwar dass das Denken seiner Familie nicht förderlich ist. Diese genannten Aspekte sind ausschlaggebend für die Situation. Hinzu kommt, dass der Schüler an Ende sagt, dass er hofft, dass er das nächste Schuljahr schafft. hier sind schon einige Zweifel herauszulesen, die auf diese Elemente zurückzuführen sind.",1
Über seinen Kopf hinweg zu sprechen auch nicht.,0
 Außerdem führt er seine misserfolge auf ,1
" stabile,",0
 schlechten Leistungen,1
"Genau, schreibt die Erklärung in diesen Chat",0
 variable Attribution,1
"Es wird auf eine stabile Ursache attribuiert. Die schlechten Noten inb Mathematik sind wie eine Konstante. In diesem Fall ist es anscheinend nicht gegeben, dass ""es beim nächsten Mal anders sein könnte""= zeitlich variabel",0
Der Schüler sollte jedoch auch einen möglichen Grund seiner Probleme in seiner Anstrengung ( internal/ variable) sehen. Zudem sollte er durch seine Eltern und Lehrer besser motiviert werden um eine bessere Leistung zu erreichen.,1
"damit sie ihrem sohn ebenfalls vermitteln, dass es eine sache der anstrengung ist und nicht des könnens",1
Ja dem würde ich mich anschließen,0
ICH VERMUTE FOLGENDE ATTRIBUTION IN DIESEM FALL:,0
"Wir können auch in meinen Augen die Informationssuche bald abschließen und dann ein vorläufiges finales Statement formulieren. Im Endeffekt fehlt nur noch zu sagen: Eine neue Idee zu diesem Fall ist, dass Michael nicht glaubt, sich aus der Situation retten zu können, da seine Fähigkeit als etwas gegebenes erscheint (seine Eltern haben es ja auch). Er sieht es als etwas ""einfach gegebenes"", mit dem er so leben muss. Er erlebt keine Selbstwirksamkeit in diesem Kontext.",0
 das eigene Denken beeinflussen können.,0
 Matheschwäche auf ,1
Wie siehst du das?,0
" Sie sagt ihm aber nicht positiv, dass er die Begabung hat und deswegen hat er ihr Argument mahrscheinlich überhört.",0
1.Hypothese zum Fall:,0
"variabler Faktor), ",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass er auch versuchen könnte, den Zufall als Ursache für den Misserfolg zu betrachten und dem Zufall könnte er nicht beeinflussen,da die Klassenarbeit zB bei dem nächsten Mal schon wieder vollkommen anders sein könnte. Im Prinzip könnte man allgemein davon ausgehen, dass es sich dabei um eine external variable Attribution handelt, oder was meinst du? Weil die Lehrerin spricht seine Anstrengung an (variabel) und geht also davon aus, dass diese sich verändern kann. Er selbst ist am Ende bisschen offen dafür und lässt es quasi auf sich zukommen, was im neuen Schuljahr kommen wird. Er ist in dieser hinsicht deswegen variabel und nicht stabil, weil er die Veränderung, die stattfinden könnte nicht von vorn herein ausschließt oder dementiert. Er sagt ja selbst ""Das letzte Schuljahr habe ich noch geschafft, aber ich bin wirklich gespannt auf das neue Schuljahr!"" und sagt nicht zB. ""Das nächste Schuljahr werde ich durch Glück schaffen oder allgemein nicht schaffen, weil der Vater gesagt hat, dass die ganze Familie nicht gut in Mathe ist.",1
"Könnte man dann also sagen, er hat eine internale stabile Attribution (oder er und seine Eltern gehen zumindest davon aus), obwohl es genauso gut einfach eine internale variable Attribution sein könnte, weil er sich vielleicht einfach nur etwas mehr anstrengen muss?",1
(--> Misserfolge werden auf,1
"Du hast gerade etwas gesagt, dem ich (nicht) zustimme, und zwar",0
" Er macht seinen Mißerfolg daran fest, dass er nicht begabt genug sei.",1
Fände ich besser... wollen wir mit Mathe anfangen?,0
Alles klar. Danke,0
"Michael könnte ein besserer Schüler sein, wenn er nicht durch die negative Fremdattribution beeinflusst worden wäre",0
Ebenso ist er nach seiner eigenen aussagen ziemlich faul und das ist meist auf fehlende motivation zurückzuführen,0
Michaels Misserfolge ,1
Danke,0
"Seine Eltern sind nicht glücklich über die mangelhaften Leistungen ihres Sohnes, führen es aber auf Veranlagung zurück (""Wir waren alle schlecht"" intern stabiler Faktor) und meinen deshalb, man könne an der Situation des Sohnes nichts ändern ",1
bist du damit einverstanden oder gibt es etwas  zum hinzufügen,0
 Er begründet seine schlechten mathematischen Leistungen mit Hilfe seiner,1
 external,1
"E macht seine mangelnde Begabung, die offensichtlich in der Familie liegt, dafür verantwortlich.""Irgendwie wird mir immer klarer, daß Mathe nicht mein Fach ist.""",0
 was seine Lehrerin ganz anders sieht. Sie unterstützt ihren Schüler indem sie ihn gegen seine Meinung zum Fleiß hin umlenken will.,0
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass die Eltern Michael dahingehend unterstützen sollten, Misserfolge auf variable Ursachen zurückzuführen und von der Stabilität wegzukommen.",1
NICHT MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
"also ohne Veränderungen wird der Typ die Schwierigkeiten nicht überwinden, weil der ganze Misserfolg als stabil angesehen wird",1
Belege und Begründungen:,0
Michaels schlechte Leistungen,1
"In meinen Augen attribuieren sie seine Erfolge eher internal, nämlich eben auf seine Fähigkeiten. Und ich stimme dir zu, eine Attribution auf variable Faktoren wäre hier bei Misserfolgen sinnvoller.",1
Er schreibt seine schlechten Noten,1
Jedurch könnten durch stärkung der Selbsattributation solche ausgegrenzt werden,0
Michael begründet seine Misserfolge ,1
Michael führt seine schlechten Mathenoten ,1
"In meinen Augen attribuieren sie seine Erfolge eher internal, nämlich eben auf seine Fähigkeiten. Und ich stimme dir zu, eine Attribution auf variable Faktoren wäre hier bei Misserfolgen sinnvoller.",1
"Aha, das finde ich einen super Vorschlag, den würde ich ergänzen, und zwar dass man ihm auch die Gründe gibt, warm er sich nicht beeinflussen lassen soll. Man könnte ihn ganz konkret darüber aufklären, wie sich Fremdattribution die internal und stabil ist auf jemanden auswirken und welche Vorteile es hat, eine internal variable Attribution zu haben.",1
Michael führt sein Versagen in Mathematik ,1
"xEs handelt sich hierbei um einen Schüler, der In Mathe Misserfolge zeigt.",1
Mir fällt auch kein neues Argument mehr ein,0
"Wenn ihr mit der Diskussion fertig seid, schreibt bitte noch ein gemeinsames Fazit in diesen Chat hier.",0
da er seine Miss erfolge auf seine mangelnde Begabung zurückführt.,1
 indem sie seine Schwäche ,1
"Michael attribuiert seinen Misserfolg internal stabil, indem er seine mangelnde Begabung dafür verantwortlich macht. Dementsprechend ist er unmotivierter, da er nichts daran ändern kann. Diese Selbstattribuierung wird von der Fremdattribuierung der Eltern verstärkt oder sogar verursacht und übernommen. Diese erzählen von ihren schlechten Matheleistungen und deuten an, dass in der Familie eine Unfähigkeit in Mathe veranlagt ist. Unterstützender wäre eine variable Attribuierung durch Anstrengung oder Lernzeit gewesen oder das Anbieten von Nachhilfe. Die Mathelehrerin Frau Weber reagiert grundsätzlich gut, indem sie versucht, Michaels Misserfolg (internal) variabel durch Anstrengung zu begründen. Sie sagt, dass seine schlechten Noten mit seiner Faulheit und nicht mit fehlender Begabung zu tun haben. Problematisch könnte allerdings der Begriff „Faulheit“ hier sein und der Vorwurf, er würde nach Ausreden suchen. Das könnte eher als Kritik aufgefasst werden und demotivierend wirken, weil Faulheit nach einer stabileren Persönlichkeitseigenschaft klingt. Das Feedback könnte also durch die Art und Weise der Formulierung nicht richtig beim Schüler ankommen.",1
"Ergänzend kann man noch sagen, dass es günstig gewesen wäre den Schüler zu motivieren, dass er es durch Anstrengung schaffen kann",1
 (welche er nätürlich nicht dem ZUfall zuschieben darf) hat er dann auch mehr Motivation für weitere Gute NOten zu lernen,1
Es geht ein Misserfolg im Mathematikunterricht voraus.Die Versetzung in die nächste Klasse ist gefährdet.,1
"Die Hauptperson hat bedenken, nächstes Jahr nochmal Mathe zu bestehen, denkt also nicht, dass sich die Schwierigkeit leicht bewältigen lässt",1
Können wir machen,0
"Es spielen im Fall Michael sowohl externale, als auch internale Attributoren eine wichtige Rolle.",0
"Du hast gerade geschrieben, dass er seine Leistung internal variabel attribuieren sollte, das heißt auf seine mangelnde Anstrengung zurückführen. Dem stimme ich zu.",1
fertig mit lesen?,0
Er attribuiert seinen Erfolg external,1
"Zum Schluss kann vielleicht noch hinzugefügt werden, dass das von dir vorgeschlagene Reattribtionstraining sehr sinnvoll wäre, weil man durch Feedback, solange es konstruktiv ist, immer die beste Rückmeldung und Einschätzung bekommt. Das führt dann im Idealfall zu einer Verbesserung der Leistung und Erhöhung der Motivation.",0
Der Schüler sollte jedoch auch einen möglichen Grund seiner Probleme in seiner Anstrengung ( internal/ variable) sehen. Zudem sollte er durch seine Eltern und Lehrer besser motiviert werden um eine bessere Leistung zu erreichen.,1
er war noch nie besonders gut in mathe,0
Ich weiß nicht genau wie wir das jetzt als Analyse schreiben sollen.,0
"Er sollte seine Leistung also eher internal variable attribuieren, damit er sich verbessern kann.",1
beeiflusst über die Leistung von Schülern die Lernhandlungen: auch die Motivation und Leistung.,0
"Du hast gerade geschrieben, dass er sich wahrscheinlich nicht so viel Mühe gibt, weil er schon denkt, dass es an seinem fehlenden Talent liegt. Das sehe ich auch so. Ich bin der Meinung, dass er seinen Misserfolg internal variabel attribuieren sollte, damit er die Ursache für seine schlechten Noten in seiner niedrigen Anstrengungsbereitschaft sucht, sofern wir davon ausgehen, dass er sich momentan nicht so sehr anstrengt.",1
"misserfolge in diversen schulaufgaben, nehme ich an",1
"Vielleicht könnte man es so formulieren: Michael führt seine Probleme in Mathematik auf seine mangelnde Begabung, also eine internal stabile Ursache, zurück. Seine Eltern bestärken ihn durch eine ebensolche Fremdattribution in seiner Ansicht. Michael Mathematiklehrerin versucht ihn durch Reattribution davon zu überzeugen, die Probleme auf mangelnde Anstrengung, also eine internal variable Ursache, zurückzuführen. Michael blickt mit einer großen Unsicherheit in die schulische Zukunft und ist sich nicht sicher, ob er die Schwierigkeiten bewältigen kann.",1
"also ohne Veränderungen wird der Typ die Schwierigkeiten nicht überwinden, weil der ganze Misserfolg als stabil angesehen wird",1
 variable Attribution,1
Michael führt seine schlechten Mathenoten ,1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass die Lehrerin die Attribution auf die Begabung bestätigt. Somit müsste sie dem Schüler deutlich mehr zusprechen und ihn ermutigen.",0
Er attribuiert seinen Erfolg external,1
Misserfolg,1
Tut mir Leid für meine Langsamkeit!,0
 wirkt sich positiv auf die Motivation aus.,0
"ich finde, er muss nicht automatisch faul sein.",0
PROGNOSE UND PÄDAGOGISCHE KONSEQUENZEN AUS DER PERSPEKTIVE DER ATTRIBUTIONSTHEORIE:,0
Er schreibt seine schlechten Noten,1
"  aufgrund seiner Matheschwäche,",1
" Er macht seinen Mißerfolg daran fest, dass er nicht begabt genug sei.",1
"Michael hat Schwierigkeiten in dem Fach Mathematik. Letztes Jahr hat er gerade so bestanden. Michael begründet seinen Misserfolg in Mathematik internal stabil, nämlich mit mangelnder Begabung. Dies führt dazu, dass er es aussichtslos sieht sich weiter anzustrengen. Unter genauerer Beobachtung sieht man, dass einerseits die Eltern, andererseits die Lehrkraft ihm seinen Misserfolg zuschreiben. Seine Eltern schreiben seinem Misserfolg in Mathematik external stabile Ursachen zu, nämlich, dass die ganze Familie schon immer unbegabt war. Michael übernimmt diese Ansicht, ist unmotiviert und nutzt das Verhalten seiner Eltern als Ausrede. Durch die Fremdattributionen seiner Eltern geht Michael nicht davon aus, die Schwierigkeit (Mathematik im neuen Schuljahr) bewältigen zu können. Die Lehrkraft hingegen interpretiert seinen Misserfolg internal variabel, als Faulheit",1
 (welche er nätürlich nicht dem ZUfall zuschieben darf) hat er dann auch mehr Motivation für weitere Gute NOten zu lernen,1
WEIL FOLGENDE FALLINFORMATION DAFÜR SPRICHT:,0
"Aha, das finde ich einen super Vorschlag, den würde ich ergänzen, und zwar dass man ihm auch die Gründe gibt, warm er sich nicht beeinflussen lassen soll. Man könnte ihn ganz konkret darüber aufklären, wie sich Fremdattribution die internal und stabil ist auf jemanden auswirken und welche Vorteile es hat, eine internal variable Attribution zu haben.",1
Der Schüler sollte jedoch auch einen möglichen Grund seiner Probleme in seiner Anstrengung ( internal/ variable) sehen. Zudem sollte er durch seine Eltern und Lehrer besser motiviert werden um eine bessere Leistung zu erreichen.,1
"Die Hauptperson hat bedenken, nächstes Jahr nochmal Mathe zu bestehen, denkt also nicht, dass sich die Schwierigkeit leicht bewältigen lässt",1
"Dass sie sagen, sie hätten gute Noten schreiben können durch Anstrengung",1
o.k.: hack ma des ab!!!,0
Perfekt!,0
(--> Misserfolge werden auf,1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass er auch versuchen könnte, den Zufall als Ursache für den Misserfolg zu betrachten und dem Zufall könnte er nicht beeinflussen,da die Klassenarbeit zB bei dem nächsten Mal schon wieder vollkommen anders sein könnte. Im Prinzip könnte man allgemein davon ausgehen, dass es sich dabei um eine external variable Attribution handelt, oder was meinst du? Weil die Lehrerin spricht seine Anstrengung an (variabel) und geht also davon aus, dass diese sich verändern kann. Er selbst ist am Ende bisschen offen dafür und lässt es quasi auf sich zukommen, was im neuen Schuljahr kommen wird. Er ist in dieser hinsicht deswegen variabel und nicht stabil, weil er die Veränderung, die stattfinden könnte nicht von vorn herein ausschließt oder dementiert. Er sagt ja selbst ""Das letzte Schuljahr habe ich noch geschafft, aber ich bin wirklich gespannt auf das neue Schuljahr!"" und sagt nicht zB. ""Das nächste Schuljahr werde ich durch Glück schaffen oder allgemein nicht schaffen, weil der Vater gesagt hat, dass die ganze Familie nicht gut in Mathe ist.",1
"ich denke, dass er selbst noch keine so genaue Attribution ""gemacht"" hat, aber, dass die Meinung der Eltern, dazu führt, dass er seine schlechte Matheleistung internal/stabil attribuiert",0
Er hofft auf den glücklichen Zufall,1
 variable Attribution.,1
Der Grund für seine schlechten Noten würde dann in der mangelnden Anstrengung liegen,1
"Wenn michael es schafft, seine schlechten Leistungen als internal variabel auf seine Anstregnung zu attribuieren, dann kann ihn das für die zukunft motivieren, besser in mathe zu werden",1
den ersten teil so zu übernehmennehmen,0
die reaktion der eltern ist wirklich nicht gerade die beste. ,0
