message,epi
Ich bin da,0
fertig mit lesen?,0
"Frau Weber sagt damit er wäre nur zu faul, aber auf jeden Fall nicht unbegabt. ",0
" zu. Aber eigentlich ist ja das Problem, dass er sich nicht genügend anstrengt(internal variable Attribution).",1
" was ihn von vornherein demotiviert, sich nicht anzustrengen",0
Diese Fremdattribution ,0
"vll wäre es auch ein ansatz, die eltern zu reatribuieren",1
 die Faulheit des Jungen unterstützt. Michael nimmt die ganze Sache ziemlich locker.,1
von 4 Attribution.,0
Relativierungen des Arguments:,0
sie sollten beide eine entweder eine variabel internale,1
eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.und mit günstigeren attributionen versuchen ,1
"Das kann nur demotivierend sein, wenn man es nur auf seine Person zurückführt.",1
und er mitdieser sichtweise motivierter an das lernen herangehen kann.,1
"der junge sollte eigenverantwortung, motivation und unterstützung erfahren.",0
"Zum Schluss kann vielleicht noch hinzugefügt werden, dass das von dir vorgeschlagene Reattribtionstraining sehr sinnvoll wäre, weil man durch Feedback, solange es konstruktiv ist, immer die beste Rückmeldung und Einschätzung bekommt. Das führt dann im Idealfall zu einer Verbesserung der Leistung und Erhöhung der Motivation.",1
"Dass man schlecht in Mathematik ist, ist soweit ich weiß auch nicht genetisch bedingt",0
Leute wolln mer dann erst mal zu meinem thema wechseln.,0
"Peter denkt, dass er schlecht in Mathe ist. Seine Leistungen in der Schule überzeugen auch nicht. Seine Lehrerin geht hier von Faulheit aus und seine Eltern meinen, dass Sie schlecht in Mathe gewesen sind und man daher auch kaum etwas an Peters Situation machen kann.",0
"- Wenn Michael weiterhin seine Begabung als Ursache für seinen Misserfolg hält, werden seine Leistungen wohl kaum besser, da er denkt, dass er an dieser Ursache sowieso nichts ändern kann.",1
"hallo, ich denke dieser fall eine interne attribution ist ",0
"Wenn er etwas mehr Motivation bekommen können, vielleicht eine gute Zensur, ein Lob, würde er diesen Kreislauf vielleicht durchbrechen können und einen anderen Zugang zu diesem Thema bekommen können. ",0
Belege und Begründungen:,0
Durch ein Reattributionstraining ,1
"dass seine schlechten Leistungen  auf einem nicht vorhandenen ""Mathe-Gen"" breuhen ist ja eine Ausrede,",0
"Aber auch für Michael wäre ein solches Training gut, da er lernen könnte, dass der Grund für seine schlechten Leistungen variabel ist. ",1
"michael übernimmt diesen gedanken und istnicht mehr motiviert,für ihn scheint es aussichtslos sich anzustrengen, weil er eh nichts dran ändern kann.",1
In Mathe muss man logisch vorgehen um eine Lösung zu erhalten und das fördert dieses Denken.,0
"Eine neue Idee zu diesem Fall ist, dass man hier eventuell ein Reattributionstraining einsetzten könnte um das Problem zu beheben",1
"auch könnten die eltern durch reattributionstraining befähigt werden, dem sohn zu helfen, indem sie ihn motivieren z.b.durch external stabile attribution oder durch internal variable attribution. ",1
"Zusätzlich könnte man noch anmerken ,daß die Lerhrerin zur Reatribution beitragen müßte. ( Damit sich seine Einstellung ändert.) Und die Eltern natürlich auch!",1
"Ich denke, dass der Schüler auch nicht denkt, seine Probleme lösen zu können. Das ist schade, denn ich bin der Meinung, dass das bestimmt möglich ist.",0
Ein Reattributionstraining durch die Eltern und der Schüler wird ihm helfen.,1
Dies ist Ursachenzuschreibung von anderen Personen. ,0
"Michaels Eltern sollten aufhören ihrem Sohn mangelnde Begabung zu unterstellen, sondern ihn zu mehr Anstrengung ermuntern.",1
 die Faulheit des Jungen unterstützt. Michael nimmt die ganze Sache ziemlich locker.,1
ich denke auch dass man alles lernen kann was man will. zur not mit nachhilfe.,0
Relativierungen des Arguments:,0
" d.h.zum Beispiel eine Verbesserung der Punktzahl (auch beischlechter NOte), dieses als eine Verbesserung der Leistungzu deuten.",0
" denkt er, dass es ja garnichts bringt, wenn er was lernt, da er ja sowieso schlecht sein wird.",1
und damit verbunden besserer Leistung führen.,0
"Eine neue Idee zu diesem Fall ist, dass sowohl Michael als auch seine Lehrerin und seine Eltern ein Reattributionstraining bräuchten",1
Belege und Begründungen:,0
Durch ein Reattributionstraining ,1
Belege und Begründungen:,0
"Michael hat Schwierigkeiten im Fach Mathe und führt dies auf seine fehlende Begabung zurück, indem er sagt, dass Mathe 'einfach nicht sein Fach sei'.",0
musst schon zu deinen ideen steehn shikarpur :D,0
außerdem würde ihm und ,1
Empfehlenswert ist der Versuch eine Reselbstattribution um verstärkt den Faktor Anstrenung als Hauptursache auszumache.,1
Vielleicht kann sich der Schüler gar nicht mehr anstrengen. Vielleicht hat er wirklich kein Talent in Mathe,0
"Vor allem aber sollten auch die Eltern trainiert werden, damit sie ihren Sohn in Zukunft nicht mehr in seinem falschen Glauben bestärken,",1
Ist die Reaktion auf Mißerfolge von Michael internal variabel setzt diese ein Gegengewicht zu seinem external negativen UZmfeld,1
"Die Hauptperson hat Probleme mit dem Fach Mathe und wird durch seine Mathelehrerin sowie den Eltern negativ attributiert. Er selbst sagt aus das ihm Mathe nicht liegt und daraus ist eine Lernbereitschaft nicht zu erkennen. Das neue Schuljahr wird für Ihn eine Herausforderung, da er das Alte grade so geschafft hat und Mathe immer noch eine Schwierigkeit für Ihn bereitet.",0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist ebenso die Tatsache, dass die Lehrerin meiner Meinung nach auch recht schroff auf der Schulfeier reagiert hat, als sie eine (vielleicht bestehende, man weiß es ja nicht!) Lernschwäche als ""himmelschreiende Faulheit"" bezeichnet hatte (s. 72: ""Nicht nur Selbstattributionen auf Seiten der Lernenden, sondern auch Fremdattributionen, die von außen an die Lernenden herangetragen werden, können eine starke Wirkung  entfalten.""). So impliziert sie ihm Faulheit und mangelnde Leistungsbereitschaft - wir wissen aber nicht, ob dem tatsächlich so ist, das lässt der obige Text ja offen. Sie kennt den Hintergrund nicht genau und ein Reattributionstraining wäre auf jeden Fall eine ratsame Lösung für alle Beteiligten.",1
Michael hat halt schlechtere Noten in Mathe geschrieben und nach Gründen gesucht.,0
"Der Vater sagt aber nicht, dass er Glück hatte, dass seine Sitznachbarn, von denen er abgeschrieben hat, gut gelernt haben, das setzt er wohl als gege ben voraus. Er legt den Schwerpunkt eher darauf, dass er bestanden hat, weil er die Idee zum Abschreiben hatte, also ist es wahrscheinlich eher letzteres (internal variabel)",0
"- Wohingegen wenn er die Ursache des Misserfolgs in der mangelnden Anstrengung erkennt, kann er indem er sich mehr anstrengt seine Leistungen verbessern.",1
ja genau,0
"Falls er erneut versagen sollte, wäre es besser das dem eigenen Lernaufwand zuzuschreiben, denn das kann er ändern.",1
"Und eigentlich ist er ja auch faul. Bloß hat es halt den Grund, dass er denkt, dass es sowieso nichts bringt, wenn er lernt.",1
"Die Schwierigkeit der Hauptperson Michael ist, dass er keine guten Noten in Mathematik hat und diese seine Versetzung gefährden/gefährdet haben. Michael attribuiert seinen Misserfolg in Mathe internal stabil.  Stabil, weil das eine Fähigkeit darstellt und internal, weil es von Michael ausgeht. Michaels eigene Herangehensweise an Mathe ist demnach nicht förderlich für seinen Lernerfolg Michaels Eltern bestätigen Michael external in seiner ungünstige Selbstattribution. Unter anderem halten die Eltern sich und die ganze Familie für unbegabt in Mathe. Ein Reattributionstraining wäre interessant für die Lehrerin und die Eltern. Die Eltern sollten lernen Michael dabei zu unterstützen, Misserfolge auf variable Ursachen zurückzuführen",1
Relativierungen des Arguments:,0
Der Lehrer sollte sich einschalten und versuchen seine Leistungen durch reattributionsstrainig zu verbessern,1
"Würden Lehrerin und Eltern gemeinsam versuchen Michael nahezubringen, dass er mehr Erfolg hätte durch mehr Bemühungen könnten sie ihn vielleicht überzeugen.",1
"Es erscheint für den Schüler aussichtslos sich weiter anzustrengen, da er sich für den entsprechenden Bereich für unbegabt hält.",0
nicht jeder kann den gleichen tauglichkeitsgrad erreichen,0
 Dies ist eine internal,0
"Eine neue Idee zu diesem Fall ist, dass sowohl Michael als auch seine Lehrerin und seine Eltern ein Reattributionstraining bräuchten",1
Die Antwort finde ich gut und wir sollen uns hier ja eher auf die Beschreibung und nicht auf das Finden einer Lösung konzentrieren.,0
- WIRD AUF EINE STABILE ODER EINE VARIABLE URSACHE ATTRIBUIERT?,0
"Aber auch für Michael wäre ein solches Training gut, da er lernen könnte, dass der Grund für seine schlechten Leistungen variabel ist. ",1
"Aber sein Vater hätte die abschlussprüfung nicht bestanden,wenn ergar nichts verstanden hätte",0
"Und eigentlich ist er ja auch faul. Bloß hat es halt den Grund, dass er denkt, dass es sowieso nichts bringt, wenn er lernt.",1
"aber andererseits kommt es sehr häufig vor, dass man statt stundenlangen Lernen einfach auf sein Glück hofft- und ehrlich gesagt es funktioniert manchmal.",0
"Auch seine Eltern sollten dieses Training durchlaufen, um ihren Sohn in Zukunft zu ermutigen",1
Ja es ist internal,0
"Ja, gerne",0
"Und eigentlich ist er ja auch faul. Bloß hat es halt den Grund, dass er denkt, dass es sowieso nichts bringt, wenn er lernt.",1
Sollen wir auch Bezug auf Frau Weber nehmen? ,0
"Als Lösung wäre ein Reattributionstraining für die Eltern anzuwenden, bei dem sie lernen, ihren Sohn zu motivieren. ",1
und das ihnen einfach keine glaubt,0
"Das bestandene Schuljahr war für ihn nur Glück, also Erfolg aus external variablen Gründen, wodurch seine Motivation für mehr Anstrengung nicht gerade gefördert wird.",0
"Der Schüler macht diese Misserfolge im Fach Mathematik an der mangelnden eigenen Begabung fest, dies bringt ihn scheinbar in eine aussichtslose Position bezüglich weiteren Anstrengungen und Motivation.  (Zeile 54f)",0
"michael übernimmt diesen gedanken und istnicht mehr motiviert,für ihn scheint es aussichtslos sich anzustrengen, weil er eh nichts dran ändern kann.",1
"Eine neue Idee zu diesem Fall ist, dass man hier eventuell ein Reattributionstraining einsetzten könnte um das Problem zu beheben",1
"Es ist aber auch manchmal von Voretil seine Kinder nicht unnötig unter Druck zu setzten, wenn man meint, dass sie es nicht besser können",0
FOLGENDE PUNKTE SIND MIR NOCH UNKLAR:,0
"Als Lösung wäre ein Reattributionstraining für die Eltern anzuwenden, bei dem sie lernen, ihren Sohn zu motivieren. ",1
1.Hypothese zum Fall:,0
Ihr habt noch 10 Minuten Zeit bis zum Ende der Kollaborationsphase,0
"Wenn alles klar ist, dann könnt ihr jetzt mit eurer Diskussion beginnen. Ihr habt 30 Minuten Zeit.",0
er strengt sich nicht an,0
"seinen Eltern ein Reattributionstraining gut tun, da er sich selbst so schlecht einschätzt und sich dadurch die Lernmotivation nur noch mehr verschlechtert.",1
Relativierungen des Arguments:,0
"Eine neue Idee zu diesem Fall ist, dass man eventuell ein Reattributionstraining mit dem Schüler und den Eltern durchführen sollte",1
 stabile Attribution?),0
"auch könnten die eltern durch reattributionstraining befähigt werden, dem sohn zu helfen, indem sie ihn motivieren z.b.durch external stabile attribution oder durch internal variable attribution. ",1
" aber die Eltern sollten auch andere Einstellung haben, versuchen ihm zu erklären, dass er viel üben sollte.",1
"man muß ihm deutlich machen daß er begbt ist und eine gute leistung in mathe erreichen kann, wenn er anfängt zu lernen. ",1
Ein Reattributionstraining durch die Eltern und der Schüler wird ihm helfen.,1
FOLGENDE PUNKTE SIND MIR NOCH UNKLAR:,0
sondern sein Attributionsmuster kann durch gezielt eingesetztes Training verbessert werden,1
1.Hypothese zum Fall:,0
eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.und mit günstigeren attributionen versuchen michael zu motivieren und mehr für die mathematik zu begeistern.,1
Mir fällt so oder so keine Relativierung des Arguments ein,0
"Das ist schon richtig, dass man den Lernelfolg nicht nur in Verbindung mit Glück setzen sollte ",0
FOLGENDE PUNKTE BEZIEHEN SICH NICHT AUF DIE ATTRIBUTIONSTHEORIE:,0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist das Verstärken der fehlenden Motivation durch die Eltern.",0
"Eine neue Idee zu diesem Fall ist, dass man eventuell ein Reattributionstraining mit dem Schüler und den Eltern durchführen sollte",1
Aber gehts nicht eigentlich um die Faulheit des Jungen? Faulheit kann man doch abstellen und somit is es doch variabel.,1
"Eine neue Idee zu diesem Fall ist, dass sowohl Michael als auch seine Lehrerin und seine Eltern ein Reattributionstraining bräuchten",1
besser wäre wenn die eltern und die lehrerin ihn ermutigen würden dass er dass bestimmt schaffen wird und dass sie ihn unterstützen,1
Seine Eltern waren zu ihrer Schulzeitebenso schlecht.,0
Seine Eltern bestärken ihn mit ihren Geschichten nur in seiner Haltung.,0
 Attribution eines ,1
auf mangelnde Begabung,0
Durch mehr Anstrengung kann er auch Leistungsverbesserung erreichen. Sollte ihn eigentlich motivieren. ,0
gut,0
eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.und mit günstigeren attributionen versuchen michael zu motivieren und mehr für die mathematik zu begeistern.,1
"Du hast gerade geschrieben, dass",0
"Zum Schluss kann vielleicht noch hinzugefügt werden, dass das von dir vorgeschlagene Reattribtionstraining sehr sinnvoll wäre, weil man durch Feedback, solange es konstruktiv ist, immer die beste Rückmeldung und Einschätzung bekommt. Das führt dann im Idealfall zu einer Verbesserung der Leistung und Erhöhung der Motivation.",1
1.Hypothese zum Fall:,0
kann solchen Schülern gute Alternativen aufzeigen und den SChulalltag erleichtern.,1
sie sollten beide eine entweder eine variabel internale,1
"Und eigentlich ist er ja auch faul. Bloß hat es halt den Grund, dass er denkt, dass es sowieso nichts bringt, wenn er lernt.",1
die eltern sollten zusätzlich ein reattributionstraining machen,1
" aber die Eltern sollten auch andere Einstellung haben, versuchen ihm zu erklären, dass er viel üben sollte.",1
sondern sein Attributionsmuster kann durch gezielt eingesetztes Training verbessert werden,1
ok danke,0
Relativierungen des Arguments:,0
besser wäre wenn die eltern und die lehrerin ihn ermutigen würden dass er dass bestimmt schaffen wird und dass sie ihn unterstützen,1
"Vor allem aber sollten auch die Eltern trainiert werden, damit sie ihren Sohn in Zukunft nicht mehr in seinem falschen Glauben bestärken,",1
"in der zehnten jedoch wird er von beiden ungünstigen atributionen dermassen beeinflusst,",1
Sie motivieren ihn nich tzum lernen sonder liefern ihm eine passende Ausrede sich nicht anstrengen zu müssen.,1
 Attribution eines ,1
"um etwas zu erreichen muss man viel arbeiten,",0
"Zusätzlich könnte man noch anmerken ,daß die Lerhrerin zur Reatribution beitragen müßte. ( Damit sich seine Einstellung ändert.) Und die Eltern natürlich auch!",1
eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.und mit günstigeren attributionen versuchen ,1
außerdem würde ihm und ,1
" Mathematik ist ein sehr wichtiges Fach, das der Schüler auf alle Fälle für die Zukunft benötigt,",0
"Zum Schluss kann vielleicht noch hinzugefügt werden, dass das von dir vorgeschlagene Reattribtionstraining sehr sinnvoll wäre, weil man durch Feedback, solange es konstruktiv ist, immer die beste Rückmeldung und Einschätzung bekommt. Das führt dann im Idealfall zu einer Verbesserung der Leistung und Erhöhung der Motivation.",1
"Ja, ich würde noch hinzufügen, dass der Schüler wie du oben genannt hast, seine Probleme nicht an sich selbst sucht, eher external.",0
"Die Eltern haben ihm wahrscheinlich sowas erzählt,weil sie ihm nicht fähig finden..mathematische Aufgaben zu lösen.",0
"Schön, dass wir da einer Meinung sind.",0
"Wir glauben, dass Michael seine schlechten Leistungen aktuell internal stabil attribuiert und dass er daher nicht motiviert ist, sich anzustrengen, um bessere Leistungen zu erreichen. Wir erachten ein Reattributionstraining sowohl für ihn als auch für seine Eltern als wichtig, um Michael zu einer internal variablen Attribution zu führen, sowohl für Erfolg als auch für Misserfolg.",1
1.Hypothese zum Fall:,0
Reattributionnen könne sowohl den Erziehenden,1
"Du hast gerade geschrieben, dass wir einen Halbsatz posten sollen",0
"Es ist kaum anzunehmen das die Person sich in der Lage sieht das Problem selbst ( internal) zu lösen, da sie ihre eigene Begabung als unzureichend sieht.",0
variable atribution.,0
Seine Anstrengungen und das Einwirken der Eltern auf Michael ist variabel,0
"Eine neue Idee zu diesem Fall ist, dass man hier eventuell ein Reattributionstraining einsetzten könnte um das Problem zu beheben",1
"Die Lehrerin könnte auch Rückmeldung auf seine Leistungen geben, um seine Realitätsbewußtsein zu beeinflussen.",0
"Wir glauben, dass Michael seine schlechten Leistungen aktuell internal stabil attribuiert und dass er daher nicht motiviert ist, sich anzustrengen, um bessere Leistungen zu erreichen. Wir erachten ein Reattributionstraining sowohl für ihn als auch für seine Eltern als wichtig, um Michael zu einer internal variablen Attribution zu führen, sowohl für Erfolg als auch für Misserfolg.",1
 Der Michael wird durch die Aussagen seiner Eltern nicht gerade motiviert zum Weiterlernen: er ist ja sowieso nicht dazu fähig...,0
Mehr kann ich dazu im Prinzip nicht sagen. ,0
Sie motivieren ihn nich tzum lernen sonder liefern ihm eine passende Ausrede sich nicht anstrengen zu müssen.,1
"Ich finde die Lehrerin sollte zunächst einmal den Eltern klar machen, dass ihr Sohn nicht besser wird, wenn sie ihn ständig in seiner Meinung von Mathe nichts zu verstehen unterstützen.",1
Ist die Reaktion auf Mißerfolge von Michael internal variabel setzt diese ein Gegengewicht zu seinem external negativen UZmfeld,1
Misserfolge sind bewusst auf variable,1
Durch ein Reattributionstraining ,1
sie führt es auf die faulheit,0
stabil ,0
" aber die Eltern sollten auch andere Einstellung haben, versuchen ihm zu erklären, dass er viel üben sollte.",1
Misserfolge sind bewusst auf variable,1
"Keiner der Gesprächspartner schafft es die motivation von Michael zu steigern, weil keiner seine Fähigkeiten anspricht.",0
"Die Eltern attribuieren meiner Auffassung nach wenig, die eigene Anstrengung des Sohnes bleibt meinem Gefühl nach ausßer Acht.",0
bei mir funktioniert es noch nicht,0
"michael übernimmt diesen gedanken und istnicht mehr motiviert,für ihn scheint es aussichtslos sich anzustrengen, weil er eh nichts dran ändern kann.",1
"kommt vielleicht auch darauf an, welche Fremdattribution ihn am meisten beeinflusst und somit dann wieder welche Auswirkung auf die Motivation überwiegt",0
ach ja stimmt,0
"Außerdem besteht die Gefaht, dass wenn er eine Aufgabe an der Tafel nicht lösen kann dieses ihn, durch die Reaktion der mitschüler, noch mehr deprimiert.",0
"Doch, das Verhalten der Lehrerin ist positiv zu bewerten, ",0
"Michaels Schwierigkeit kann durch seine ungünstige internal stabile Attributionsmuster erklärt werden, die auch durch Fremdattribution bestätigt wird.",0
-Eltern führen seine Misserfolge auf variable Ursachen(zuwenig Anstrengung) ,1
"Danke! Ihr könnt den Chat jetzt über den ""Chat Beenden""-Button schließen.",0
"Und eigentlich ist er ja auch faul. Bloß hat es halt den Grund, dass er denkt, dass es sowieso nichts bringt, wenn er lernt.",1
Aber gehts nicht eigentlich um die Faulheit des Jungen? Faulheit kann man doch abstellen und somit is es doch variabel.,1
variabel,0
"vll wäre es auch ein ansatz, die eltern zu reatribuieren",1
Fremdattribution. ,0
eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.und mit günstigeren attributionen versuchen michael zu motivieren und mehr für die mathematik zu begeistern.,1
"Zusammenfassend haben wir gesagt, dass Michael glaubt er habe keine mathematische Begabung (internal, stabil). Seine Eltern bestärken ihn in dieser Überzeugung. Sie glauben es liege in der Familie schlecht in Mathe zu sein (internal, stabil)....",0
WEIL FOLGENDE FALLINFORMATION DAFÜR SPRICHT:,0
außerdem würde ihm und ,1
"Wir glauben, dass Michael seine schlechten Leistungen aktuell internal stabil attribuiert und dass er daher nicht motiviert ist, sich anzustrengen, um bessere Leistungen zu erreichen. Wir erachten ein Reattributionstraining sowohl für ihn als auch für seine Eltern als wichtig, um Michael zu einer internal variablen Attribution zu führen, sowohl für Erfolg als auch für Misserfolg.",1
"Das kann nur demotivierend sein, wenn man es nur auf seine Person zurückführt.",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass sich die Motivation und Leistung des Schülers noch ins negative weiterentwickeln. Ich denke, dass ihm hier eigene Attribuierungen fehlen und er daran arbeiten muss, um aus dem ""Mathetief"" etwas herauszukommen. Ja, die Lehrperson hingegen äußert die einzigen Atttributionen, die eine Verbesserung ermöglichen. Sie sollte ihm das jedoch auch tatsächlich zutrauen und nicht schon demotivieren.",0
"Durch ein Reattributionstraining könnte sie die ungünstigen Fremdattributionen, die bereits Michaels Motivation beeinträchtigen, beheben bzw. schwinden lassen.",1
-Eltern führen seine Misserfolge auf variable Ursachen(zuwenig Anstrengung) ,1
für die eltern empfiehlt sich ein reattributionstraining.,1
"Falls er erneut versagen sollte, wäre es besser das dem eigenen Lernaufwand zuzuschreiben, denn das kann er ändern.",1
"sorry, hab einen Halbsatz vergessen. Dadurch dass es wahrscheinlicher ist, dass sie die Theorie kennt, würde man erwarten, dass sie mit gutem Bsp. vorangeht.",0
Es kann aber passieren dass die Begabung sich entwickelt.,0
Alles klar. :),0
außerdem würde ihm und ,1
okay geht,0
Eine Variable,1
"Zusätzlich könnte man noch anmerken ,daß die Lerhrerin zur Reatribution beitragen müßte. ( Damit sich seine Einstellung ändert.) Und die Eltern natürlich auch!",1
"Zudem sind wir der Meinung, dass die Eltern ein Reattributionstraining versuchen sollten, bei welchem sie ihrem Sohn ein Feedback geben, welches zu höherer Lernmotivation führt.",1
"Die Lehrerin sollte sich mit Michaels Eltern zusammensetzen und mit ihnen ein persönliches ""Reattributionstraining"" für Michael besprechen.",1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass die Personen in pädagogischen Schlüsselpositionen dabei mitwirken müssen. Während die Lehrerin, und dazu auch die Lehrer:innen aller Fächer, ein möglichst ausführliches und hilfreiches Feedback zu absolvierten Leistungen geben kann, ist es an den Eltern, ihr Kind zu fördern und Misserfolge variablen Faktoren zuzuschreiben.",0
"stabileUrsachen, ",0
 und wir durch Fremdattribution der Eltern darin bestärkt.,0
Wir sollen uns den Fall jetzt durchlesen und haben dann 30min Zeit die Aufgabe zu bearbeiten,0
bist du damit einverstanden?,0
" auch negative Konsequenzen für Michael mitsichbringt,positiver Zuspruch sich aber positiv auswirkt.",1
Was soll denn das Ganze? ,0
Wo bleibt da die Spannung???,0
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit.",0
"Kein Wunder, das in diesem Alter viele Jugendliche durchfallen, weil es ja schon heißt, ""ja, ja die Pubertät, da haben viele Probleme und fallen durch"". Die Jugendlichen fühlen sich dadurch nur bestärkt.",0
"Ah, super, dann geht ja alles :)",0
"Nein, Moment...",0
Eine Variable,1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass die Atrributionen der umstehenden Personen relevant in der Zusammenfassung sind und ich würde noch die Effekte ergänzen",0
das er sich nun mehr anstrengt,1
" und ihm selbst irgendwie zeigen, dass er vielleicht doch ganz gut in Mathe sein kann, wenn er sich nur anstrengt.",1
entscheidend ist es aber sein Kind zu motivieren und zu unterstützen ,0
"Genau, also das meinte ich auch, dass die Aussage der Lehrerin ist nur teilweise hilfreich für den Schüler ist und vor allem unsachlich.",0
das er sich nun mehr anstrengt,1
für die eltern empfiehlt sich ein reattributionstraining.,1
 wodurch Michael ´die Unveränderlichkeit an seiner Situation bewußt wird und ihn demotiviert.,0
"Eine neue Idee zu diesem Fall ist, dass man eventuell ein Reattributionstraining mit dem Schüler und den Eltern durchführen sollte",1
eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.und mit günstigeren attributionen versuchen michael zu motivieren und mehr für die mathematik zu begeistern.,1
"auch könnten die eltern durch reattributionstraining befähigt werden, dem sohn zu helfen, indem sie ihn motivieren z.b.durch external stabile attribution oder durch internal variable attribution. ",1
Belege und Begründungen:,0
äh...was? was sollenw ro weglassen? ich and das mit der motiavtion einen ewichtigen apslet,0
gut,0
wer macht jetzt die anderne ,0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist dass sich diese Attribution auch auf die Lehrerin übertragen haben könnte, da der Vater ihr seine Ansichten Über die Mathe-Unfähigkeit der gesamten Familie mitgeteilt hat.",0
"Hätte Michael aber bei großer Anstrengung innerhalb eines längeren Zeitraumes immer noch schlechte Noten, so würde er es auf mangelnde Begabung zurückführen, und wäre demotiviert.",1
"Falls er erneut versagen sollte, wäre es besser das dem eigenen Lernaufwand zuzuschreiben, denn das kann er ändern.",1
Belege und Begründungen:,0
"Vor allem aber sollten auch die Eltern trainiert werden, damit sie ihren Sohn in Zukunft nicht mehr in seinem falschen Glauben bestärken,",1
Der Lehrer sollte sich einschalten und versuchen seine Leistungen durch reattributionsstrainig zu verbessern,1
"Berechtigte Kritik an der Attributionstheorie in diesem Fall wäre:Es könnte wirklich einen internal stabilen Faktor geben, der Michaels Leistungen beeinflusst. ",0
 Beide seiten argumentieren falsch.,0
"ja, sowohl der vater als auch der Sohn streben nicht die eigene Anstrengung an sondern verlassen sich auf ihr glück um ihr ziel zu errechen was somit ihre eigenen Fähigkeiten nicht verdeutlicht und unterdrückt da ohne anstrengung die Fähigkeiten nicht vollends ausgeschöpft werden können",0
könnte sicher die Motivation und das Interesse gefördert werden und somit die Leistung steigern.,1
"Die Schwierigkeit der Hauptperson Michael ist, dass er keine guten Noten in Mathematik hat und diese seine Versetzung gefährden/gefährdet haben. Michael attribuiert seinen Misserfolg in Mathe internal stabil.  Stabil, weil das eine Fähigkeit darstellt und internal, weil es von Michael ausgeht. Michaels eigene Herangehensweise an Mathe ist demnach nicht förderlich für seinen Lernerfolg Michaels Eltern bestätigen Michael external in seiner ungünstige Selbstattribution. Unter anderem halten die Eltern sich und die ganze Familie für unbegabt in Mathe. Ein Reattributionstraining wäre interessant für die Lehrerin und die Eltern. Die Eltern sollten lernen Michael dabei zu unterstützen, Misserfolge auf variable Ursachen zurückzuführen",1
 oder eine vatiabel externale Attribution,1
Ja,0
Reattributionnen könne sowohl den Erziehenden,1
Trotz der ungünstigen Fremdattribution seines Vaters könnte M. mehr auf sich hören und versuchen seine mathematischen Leistungen selber feststellen,0
Relativierungen des Arguments:,0
Ihr habt noch 10 Minuten Zeit bis zum Ende der Kollaborationsphase.,0
"Die Lehrerin sollte sich mit Michaels Eltern zusammensetzen und mit ihnen ein persönliches ""Reattributionstraining"" für Michael besprechen.",1
Sind wir nicht irgendwie schon mit allen Fällen fertig?!,0
"- eigene Erfolge auf Zufall zurückzuführen, dies wirkt sich sehr negativ aus",0
"von Seiten des Lehrers könnte dazu führen, dass sich Michael nur noch überforderter fühlt (""Ich lerne, trotzdem sagen alle, ich bin faul"") oder das Konzept übernimmt (""Ich kanns eh nicht (mangelnde Begabung, s.o.), die Leute halten mich für faul, also lern ich gleich garnix mehr"").",1
NICHT MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
"Lehrerin sagt er soll sich nur anstrengen,sonst schafft er die Prüfung nicht",0
Michael und,0
"An diesem Punkt könnte man mit Reattributionstranings ansetzen und den Eltern vermitteln, dass sie den Misserfolg ihres Sohnes günstig attribuiieren sollten, sodass dieser dies ebenfalls tut. Auch mit dem Schüler selbst könnte man Trainings durchführen, um seine ungünstige Selbstattribution zu verändern.",1
Misserfolge sind bewusst auf variable,1
okder junge führt den mißerfolg auf internale,0
Ihr habt noch 10 Minuten Zeit bis zum Ende der Kollaborationsphase. Bitte kommt nun zusammen zu einer Erklärung und schreibt die gemeinsame Analyse am Ende in den Chat.,0
Sorry ich hab nicht richtig gelesen,0
"Ich finde, die Mathe-Lehrerin macht zunächst nichts falsch, als sie Michael zunächst mitteilt, er müsse sich anstrengen, um das nächste Schuljahr zu schaffen. Das ist schließlich etwas, das er kontrollieren kann.",0
eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.und mit günstigeren attributionen versuchen michael zu motivieren und mehr für die mathematik zu begeistern.,1
"Vor allem aber sollten auch die Eltern trainiert werden, damit sie ihren Sohn in Zukunft nicht mehr in seinem falschen Glauben bestärken,",1
"Auch seine Eltern sollten dieses Training durchlaufen, um ihren Sohn in Zukunft zu ermutigen",1
